Tree,MC,Timestamp,Port3_Atmos_pressure,Port3_VPD,Port3_RH,Port3_Temp,Port5_Atmos_pressure,Port5_VPD,Port5_RH,Port5_Temp,Port2_Wind_direction,Port2_Wind_speed,Port2_ATM22_temp,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB7,MC1,2023-06-02T10:00:00Z,86.3,0,1,19,NA,NA,NA,NA,144,0.37,19.1,1.4,-0.9,0.68,108.4,15,506,15,15,15,563
FB7,MC1,2023-06-02T10:15:00Z,86.29,0,1,19.3,NA,NA,NA,NA,151,0.49,19.3,1.3,-0.9,0.93,117.6,15,474,15,15,15,546
FB7,MC1,2023-06-02T10:30:00Z,86.28,0,1,19.5,NA,NA,NA,NA,158,0.39,19.6,1.4,-0.9,0.88,145.6,15,463,15,15,15,535
FB7,MC1,2023-06-02T10:45:00Z,86.29,0,0.999,20,NA,NA,NA,NA,210,0.35,20,1.3,-1,0.97,203.4,13,458,15,15,15,525
FB7,MC1,2023-06-02T11:00:00Z,86.29,0.02,0.993,20.3,NA,NA,NA,NA,279,0.44,20.2,1.3,-0.9,1.21,217,0,454,15,15,15,513
FB7,MC1,2023-06-02T11:15:00Z,86.28,0.04,0.984,20.8,NA,NA,NA,NA,295,0.47,20.8,1.4,-0.9,1.46,320.8,0,450,15,15,15,496
FB7,MC1,2023-06-02T11:30:00Z,86.28,0.07,0.972,21.6,NA,NA,NA,NA,108,0.38,21.6,1.4,-0.9,1,309.3,0,450,0,15,15,476
FB7,MC1,2023-06-02T11:45:00Z,86.27,0.15,0.944,22.1,NA,NA,NA,NA,127,0.43,21.9,1.4,-0.9,1.28,367.7,0,447,0,9,15,453
FB7,MC1,2023-06-02T12:00:00Z,86.24,0.25,0.909,22.5,NA,NA,NA,NA,176,0.47,22.2,1.4,-0.9,1.44,335.8,0,447,0,0,15,453
FB7,MC1,2023-06-02T12:15:00Z,86.22,0.27,0.899,22.4,NA,NA,NA,NA,201,0.4,22.3,1.4,-0.9,0.93,255.8,0,447,0,0,15,453
FB7,MC1,2023-06-02T12:30:00Z,86.21,0.27,0.901,22.7,NA,NA,NA,NA,258,0.46,22.5,1.4,-0.9,1.68,264.6,0,447,0,0,15,452
FB7,MC1,2023-06-02T12:45:00Z,86.2,0.26,0.904,22.5,NA,NA,NA,NA,206,0.44,22.3,1.4,-0.9,1.51,244.6,0,446,0,0,15,452
FB7,MC1,2023-06-02T13:00:00Z,86.18,0.22,0.919,22.8,NA,NA,NA,NA,269,0.57,22.8,1.4,-1,1.79,308.2,0,446,0,0,15,452
FB7,MC1,2023-06-02T13:15:00Z,86.17,0.32,0.886,23,NA,NA,NA,NA,226,0.5,22.7,1.4,-0.9,1.9,248.5,0,446,0,0,15,451
FB7,MC1,2023-06-02T13:30:00Z,86.16,0.29,0.889,22.1,NA,NA,NA,NA,184,0.54,21.9,1.4,-0.9,1.29,151.1,0,446,0,0,15,452
FB7,MC1,2023-06-02T13:45:00Z,86.14,0.2,0.918,20.9,NA,NA,NA,NA,174,0.52,21.1,1.3,-0.9,1.43,143.2,0,446,0,0,15,452
FB7,MC1,2023-06-02T14:00:00Z,86.13,0.17,0.928,20.6,NA,NA,NA,NA,190,0.55,20.9,1.3,-0.8,1.01,156.7,0,447,0,0,15,452
FB7,MC1,2023-06-02T14:15:00Z,86.11,0.18,0.926,20.8,NA,NA,NA,NA,197,0.49,21.2,1.3,-0.8,1.03,191.7,0,446,0,0,15,451
FB7,MC1,2023-06-02T14:30:00Z,86.1,0.24,0.907,21.4,NA,NA,NA,NA,198,0.4,21.7,1.2,-0.8,1.11,187,0,446,0,0,15,451
FB7,MC1,2023-06-02T14:45:00Z,86.07,0.28,0.895,22.2,NA,NA,NA,NA,214,0.44,22.3,1.3,-0.8,1.11,189.1,0,446,0,0,15,450
FB7,MC1,2023-06-02T15:00:00Z,86.05,0.3,0.895,23.5,NA,NA,NA,NA,252,0.48,23.5,1.4,-0.8,1.18,167.4,0,446,0,0,9,449
FB7,MC1,2023-06-02T15:15:00Z,86.03,0.45,0.854,24.4,NA,NA,NA,NA,277,0.57,24.1,1.3,-0.8,1.83,127.8,0,446,0,0,5,450
FB7,MC1,2023-06-02T15:30:00Z,86.03,0.53,0.821,23.9,NA,NA,NA,NA,162,0.41,23.7,1.3,-0.7,1.08,111.9,0,445,0,0,15,450
FB7,MC1,2023-06-02T15:45:00Z,86.03,0.6,0.796,23.6,NA,NA,NA,NA,143,0.58,23.8,1.3,-0.7,1.32,208.2,0,445,0,0,15,450
FB7,MC1,2023-06-02T16:00:00Z,86.04,0.59,0.794,23.2,NA,NA,NA,NA,147,0.65,23.4,1.3,-0.7,1.49,176.7,0,445,0,0,15,450
FB7,MC1,2023-06-02T16:15:00Z,86.05,0.48,0.832,23.3,NA,NA,NA,NA,139,0.43,23.3,1.3,-0.7,1.07,117.6,0,445,0,0,15,451
FB7,MC1,2023-06-02T16:30:00Z,86.06,0.44,0.842,22.8,NA,NA,NA,NA,131,0.46,22.6,1.3,-0.8,1.33,109.1,0,446,0,0,15,451
FB7,MC1,2023-06-02T16:45:00Z,86.07,0.34,0.871,21.8,NA,NA,NA,NA,250,0.48,21.8,1.3,-0.7,0.95,57.7,0,447,0,0,15,452
FB7,MC1,2023-06-02T17:00:00Z,86.07,0.23,0.908,21,NA,NA,NA,NA,179,0.27,21.3,1.2,-0.8,0.72,97.2,0,447,0,0,15,452
FB7,MC1,2023-06-02T17:15:00Z,86.08,0.21,0.917,21.3,NA,NA,NA,NA,215,0.35,21.4,1.3,-0.8,1.34,72.1,0,446,0,0,15,452
FB7,MC1,2023-06-02T17:30:00Z,86.08,0.29,0.884,21.2,NA,NA,NA,NA,158,0.39,21,1.3,-0.7,0.93,51.6,0,447,0,0,15,452
FB7,MC1,2023-06-02T17:45:00Z,86.1,0.27,0.889,20.5,NA,NA,NA,NA,152,0.5,20.4,1.3,-0.8,0.84,18.1,0,447,0,0,15,452
FB7,MC1,2023-06-02T18:00:00Z,86.12,0.2,0.914,19.8,NA,NA,NA,NA,139,0.68,20,1.2,-0.8,1.02,9,0,448,0,0,15,452
FB7,MC1,2023-06-02T18:15:00Z,86.14,0.17,0.924,19.5,NA,NA,NA,NA,143,0.81,19.7,1.3,-0.8,1.16,0,0,448,0,0,15,452
FB7,MC1,2023-06-02T18:30:00Z,86.14,0.17,0.924,19.3,NA,NA,NA,NA,146,0.82,19.3,1.2,-0.9,1.2,0,0,448,0,0,15,453
FB7,MC1,2023-06-02T18:45:00Z,86.17,0.17,0.921,19,NA,NA,NA,NA,148,0.79,19.1,1.2,-0.8,1.2,0,0,448,0,0,15,453
FB7,MC1,2023-06-02T19:00:00Z,86.18,0.2,0.91,18.9,NA,NA,NA,NA,147,0.87,19,1.2,-0.9,1.34,0,0,448,0,0,15,452
FB7,MC1,2023-06-02T19:15:00Z,86.21,0.23,0.893,18.9,NA,NA,NA,NA,147,0.83,18.9,1.2,-0.8,1.32,0,0,448,0,0,15,452
FB7,MC1,2023-06-02T19:30:00Z,86.22,0.22,0.899,18.7,NA,NA,NA,NA,146,0.81,18.7,1.2,-0.9,1.45,0,0,448,0,0,15,452
FB7,MC1,2023-06-02T19:45:00Z,86.2,0.18,0.913,18.5,NA,NA,NA,NA,146,0.81,18.5,1.2,-0.8,1.41,0,0,448,0,0,15,452
FB7,MC1,2023-06-02T20:00:00Z,86.2,0.22,0.9,18.8,NA,NA,NA,NA,143,0.74,18.8,1.2,-0.9,1.19,0,0,448,0,0,15,452
FB7,MC1,2023-06-02T20:15:00Z,86.21,0.23,0.895,19,NA,NA,NA,NA,146,0.84,18.9,1.3,-0.8,1.28,0,0,448,0,0,15,453
FB7,MC1,2023-06-02T20:30:00Z,86.21,0.2,0.907,18.8,NA,NA,NA,NA,144,0.75,18.7,1.2,-0.9,1.15,0,0,448,0,0,15,452
FB7,MC1,2023-06-02T20:45:00Z,86.22,0.15,0.929,18.5,NA,NA,NA,NA,142,0.78,18.5,1.1,-0.9,1.49,0,0,449,0,0,15,453
FB7,MC1,2023-06-02T21:00:00Z,86.23,0.11,0.946,18.5,NA,NA,NA,NA,141,0.75,18.5,1.2,-0.8,1.31,0,0,449,0,0,15,453
FB7,MC1,2023-06-02T21:15:00Z,86.23,0.09,0.958,18.4,NA,NA,NA,NA,141,0.69,18.5,1.2,-0.9,1.36,0,0,449,0,0,15,453
FB7,MC1,2023-06-02T21:30:00Z,86.25,0.09,0.956,18.5,NA,NA,NA,NA,150,0.65,18.6,1.2,-0.9,1.17,0,0,449,0,0,15,453
FB7,MC1,2023-06-02T21:45:00Z,86.25,0.09,0.959,18.5,NA,NA,NA,NA,153,0.57,18.5,1.2,-0.8,1.31,0,0,449,0,0,15,454
FB7,MC1,2023-06-02T22:00:00Z,86.24,0.08,0.964,18.5,NA,NA,NA,NA,163,0.62,18.5,1.2,-0.9,1.06,0,0,450,0,0,15,454
FB7,MC1,2023-06-02T22:15:00Z,86.24,0.05,0.977,18.5,NA,NA,NA,NA,169,0.74,18.5,1.2,-0.8,1.8,0,0,450,13,0,15,454
FB7,MC1,2023-06-02T22:30:00Z,86.24,0.03,0.988,18.5,NA,NA,NA,NA,178,0.66,18.4,1.3,-0.9,1.11,0,0,452,15,0,15,455
FB7,MC1,2023-06-02T22:45:00Z,86.25,0.01,0.995,18.3,NA,NA,NA,NA,163,0.65,18.4,1.2,-0.9,1.23,0,0,453,15,0,15,455
FB7,MC1,2023-06-02T23:00:00Z,86.24,0.01,0.996,18.2,NA,NA,NA,NA,152,0.67,18.2,1.2,-0.9,1.33,0,0,453,15,0,15,455
FB7,MC1,2023-06-02T23:15:00Z,86.22,0,0.998,18.1,NA,NA,NA,NA,149,0.72,18.1,1.3,-0.9,1.42,0,0,453,15,0,15,455
FB7,MC1,2023-06-02T23:30:00Z,86.21,0.01,0.997,18,NA,NA,NA,NA,142,0.77,18,1.2,-1,1.3,0,0,453,15,0,15,455
FB7,MC1,2023-06-02T23:45:00Z,86.2,0.01,0.997,18,NA,NA,NA,NA,146,0.82,18,1.2,-0.9,1.66,0,0,452,15,0,15,455
FB7,MC1,2023-06-03T00:00:00Z,86.2,0.02,0.992,18.1,NA,NA,NA,NA,140,0.75,18.1,1.2,-1,1.78,0,0,451,15,0,15,455
FB7,MC1,2023-06-03T00:15:00Z,86.18,0.02,0.99,18,NA,NA,NA,NA,145,0.8,18,1.2,-0.9,1.36,0,0,451,15,0,15,455
FB7,MC1,2023-06-03T00:30:00Z,86.16,0.01,0.997,18,NA,NA,NA,NA,142,0.79,18,1.2,-1,1.77,0,0,452,15,0,15,455
FB7,MC1,2023-06-03T00:45:00Z,86.15,0,0.999,17.9,NA,NA,NA,NA,143,0.77,18,1.2,-0.9,1.4,0,0,452,15,0,15,455
FB7,MC1,2023-06-03T01:00:00Z,86.14,0.02,0.991,17.9,NA,NA,NA,NA,143,0.71,18,1.2,-0.9,1.77,0,0,451,15,0,15,455
FB7,MC1,2023-06-03T01:15:00Z,86.13,0.05,0.977,18,NA,NA,NA,NA,150,0.66,18,1.3,-0.9,1.35,0,0,450,15,0,15,454
FB7,MC1,2023-06-03T01:30:00Z,86.13,0.07,0.967,17.9,NA,NA,NA,NA,151,0.84,18,1.2,-0.9,1.46,0,0,450,15,0,15,454
FB7,MC1,2023-06-03T01:45:00Z,86.12,0.09,0.955,18.1,NA,NA,NA,NA,166,0.8,18.2,1.2,-0.9,1.74,0,0,450,8,0,15,454
FB7,MC1,2023-06-03T02:00:00Z,86.11,0.11,0.948,18.1,NA,NA,NA,NA,167,0.82,18.1,1.2,-0.9,1.26,0,0,450,0,0,15,454
FB7,MC1,2023-06-03T02:15:00Z,86.09,0.1,0.95,18.1,NA,NA,NA,NA,164,0.81,18.1,1.2,-0.9,1.48,0,0,450,0,0,15,454
FB7,MC1,2023-06-03T02:30:00Z,86.08,0.09,0.957,18.1,NA,NA,NA,NA,166,0.75,18.1,1.3,-0.9,1.14,0,0,450,12,0,15,454
FB7,MC1,2023-06-03T02:45:00Z,86.07,0.07,0.967,18.1,NA,NA,NA,NA,164,0.75,18.1,1.2,-1,1.28,0,0,450,15,0,15,454
FB7,MC1,2023-06-03T03:00:00Z,86.07,0.05,0.978,18.2,NA,NA,NA,NA,166,0.74,18.2,1.2,-0.9,1.29,0,0,450,15,0,15,454
FB7,MC1,2023-06-03T03:15:00Z,86.08,0.05,0.976,18.2,NA,NA,NA,NA,166,0.71,18.2,1.2,-0.9,1.11,0,0,451,15,0,15,455
FB7,MC1,2023-06-03T03:30:00Z,86.08,0.03,0.986,18.2,NA,NA,NA,NA,167,0.61,18.2,1.2,-0.9,1.04,0,0,451,15,0,15,455
FB7,MC1,2023-06-03T03:45:00Z,86.07,0.03,0.986,18.1,NA,NA,NA,NA,156,0.66,18,1.2,-0.8,1.13,0,0,451,15,0,15,455
FB7,MC1,2023-06-03T04:00:00Z,86.08,0.05,0.977,18,NA,NA,NA,NA,154,0.61,18,1.2,-0.9,1.22,0,0,450,15,0,15,454
FB7,MC1,2023-06-03T04:15:00Z,86.08,0.07,0.965,18.1,NA,NA,NA,NA,154,0.6,18.1,1.2,-0.8,1.12,0,0,450,15,0,15,454
FB7,MC1,2023-06-03T04:30:00Z,86.08,0.08,0.96,18,NA,NA,NA,NA,148,0.59,18,1.3,-0.9,1.27,0,0,450,15,0,15,454
FB7,MC1,2023-06-03T04:45:00Z,86.07,0.09,0.959,18,NA,NA,NA,NA,138,0.61,18.1,1.2,-0.9,0.87,0,0,450,14,0,15,454
FB7,MC1,2023-06-03T05:00:00Z,86.08,0.1,0.954,18,NA,NA,NA,NA,140,0.69,18.1,1.2,-0.9,1.16,0,0,450,13,0,15,454
FB7,MC1,2023-06-03T05:15:00Z,86.09,0.1,0.952,18.1,NA,NA,NA,NA,139,0.7,18.1,1.3,-0.9,1.22,0,0,450,15,0,15,454
FB7,MC1,2023-06-03T05:30:00Z,86.09,0.1,0.951,18,NA,NA,NA,NA,141,0.78,18,1.2,-0.9,1.32,3.7,0,450,9,0,15,454
FB7,MC1,2023-06-03T05:45:00Z,86.1,0.09,0.958,18,NA,NA,NA,NA,135,0.75,18,1.2,-0.9,1.38,9.9,0,450,11,0,15,454
FB7,MC1,2023-06-03T06:00:00Z,86.11,0.09,0.957,18.3,NA,NA,NA,NA,149,0.93,18.3,1.2,-0.9,1.33,23.6,0,449,4,0,15,454
FB7,MC1,2023-06-03T06:15:00Z,86.12,0.13,0.94,18.6,NA,NA,NA,NA,153,0.93,18.6,1.3,-0.9,1.45,48.3,0,448,0,0,15,453
FB7,MC1,2023-06-03T06:30:00Z,86.13,0.17,0.925,19.2,NA,NA,NA,NA,155,0.9,19,1.2,-0.8,1.35,65.7,0,448,0,0,15,453
FB7,MC1,2023-06-03T06:45:00Z,86.14,0.21,0.908,19.8,NA,NA,NA,NA,149,0.58,19.6,1.1,-0.8,1.2,43.9,0,448,0,0,15,453
FB7,MC1,2023-06-03T07:00:00Z,86.15,0.27,0.888,20.5,NA,NA,NA,NA,120,0.35,20.3,1.2,-0.8,0.84,58,0,447,0,0,15,452
FB7,MC1,2023-06-03T07:15:00Z,86.15,0.38,0.853,21.4,NA,NA,NA,NA,83,0.36,21,1.2,-0.8,0.97,217.2,0,447,0,0,15,451
FB7,MC1,2023-06-03T07:30:00Z,86.17,0.48,0.827,22.7,NA,NA,NA,NA,68,0.43,21.9,1.3,-0.8,1.18,271.4,0,444,0,0,15,451
FB7,MC1,2023-06-03T07:45:00Z,86.18,0.67,0.769,23.6,NA,NA,NA,NA,67,0.38,22.6,1.2,-0.6,1.09,278.1,0,443,0,0,15,451
FB7,MC1,2023-06-03T08:00:00Z,86.19,0.74,0.752,24,NA,NA,NA,NA,117,0.42,23.5,1.1,-0.2,1.13,388.7,0,444,0,0,4,446
FB7,MC1,2023-06-03T08:15:00Z,86.2,0.72,0.759,24,NA,NA,NA,NA,100,0.48,24.3,1.2,-0.3,1.44,625.9,0,440,0,0,0,446
FB7,MC1,2023-06-03T08:30:00Z,86.21,0.89,0.721,25,NA,NA,NA,NA,130,0.47,25.1,1,0,1.25,372.3,0,440,0,0,0,445
FB7,MC1,2023-06-03T08:45:00Z,86.21,0.89,0.722,25.2,NA,NA,NA,NA,110,0.54,25.8,1.1,0,1.52,257.8,0,442,0,0,0,445
FB7,MC1,2023-06-03T09:00:00Z,86.23,0.77,0.747,24.4,NA,NA,NA,NA,137,0.59,25.4,1,0,1.49,107.7,0,443,0,0,0,444
FB7,MC1,2023-06-03T09:15:00Z,86.24,0.69,0.771,24,NA,NA,NA,NA,137,0.54,25.4,1,0,1.96,242.2,0,444,0,0,0,445
FB7,MC1,2023-06-03T09:30:00Z,86.25,0.64,0.784,23.9,NA,NA,NA,NA,150,0.57,24.8,1,-0.2,1.65,726,0,441,0,0,0,444
FB7,MC1,2023-06-03T09:45:00Z,86.24,0.66,0.783,24.3,NA,NA,NA,NA,130,0.61,24.5,1.2,-0.4,1.88,733.9,0,438,0,0,0,446
FB7,MC1,2023-06-03T10:00:00Z,86.25,0.73,0.767,24.8,NA,NA,NA,NA,153,0.58,24.4,1.2,-0.6,1.82,925.6,0,439,0,0,0,446
FB7,MC1,2023-06-03T10:15:00Z,86.24,0.74,0.767,25,NA,NA,NA,NA,146,0.59,24.5,1.2,-0.5,1.58,966.2,0,438,0,0,0,444
FB7,MC1,2023-06-03T10:30:00Z,86.24,0.81,0.751,25.4,NA,NA,NA,NA,153,0.57,24.8,1.1,-0.5,1.6,820.5,0,438,0,0,0,446
FB7,MC1,2023-06-03T10:45:00Z,86.25,0.66,0.78,24.2,NA,NA,NA,NA,164,0.84,23.8,1.2,-0.6,2.42,342.2,0,442,0,0,0,447
FB7,MC1,2023-06-03T11:00:00Z,86.24,0.53,0.821,23.8,NA,NA,NA,NA,141,0.63,24.3,1.2,-0.5,1.89,392.2,0,441,0,0,0,446
FB7,MC1,2023-06-03T11:15:00Z,86.23,0.6,0.804,24.4,NA,NA,NA,NA,134,0.58,24.5,1.3,-0.6,1.84,442,0,442,0,0,0,447
FB7,MC1,2023-06-03T11:30:00Z,86.22,0.65,0.793,24.8,NA,NA,NA,NA,163,0.67,24.8,1.2,-0.6,1.58,565.2,0,440,0,0,0,446
FB7,MC1,2023-06-03T11:45:00Z,86.21,0.66,0.787,24.7,NA,NA,NA,NA,160,0.72,24.9,1.3,-0.5,1.66,837.9,0,440,0,0,0,446
FB7,MC1,2023-06-03T12:00:00Z,86.2,0.67,0.788,24.9,NA,NA,NA,NA,158,0.76,25.2,1.2,-0.6,2.81,617.1,0,439,0,0,0,446
FB7,MC1,2023-06-03T12:15:00Z,86.19,0.63,0.796,24.6,NA,NA,NA,NA,154,0.74,25.1,1.3,-0.5,2.11,275.9,0,442,0,0,0,448
FB7,MC1,2023-06-03T12:30:00Z,86.18,0.59,0.808,24.4,NA,NA,NA,NA,163,0.84,25.1,1.1,-0.5,2.44,344.1,0,443,0,0,0,447
FB7,MC1,2023-06-03T12:45:00Z,86.16,0.51,0.827,23.8,NA,NA,NA,NA,168,0.96,24.5,1.1,-0.5,2.08,257.6,0,443,0,0,0,448
FB7,MC1,2023-06-03T13:00:00Z,86.15,0.45,0.84,23.1,NA,NA,NA,NA,164,0.87,23.9,1.2,-0.5,2,264.8,0,443,0,0,0,448
FB7,MC1,2023-06-03T13:15:00Z,86.13,0.39,0.859,22.6,NA,NA,NA,NA,162,0.79,23.3,1.2,-0.6,1.64,142.1,0,444,0,0,0,449
FB7,MC1,2023-06-03T13:30:00Z,86.12,0.5,0.831,23.8,NA,NA,NA,NA,165,0.68,24.2,1.1,-0.6,1.6,182.4,0,443,0,0,0,448
FB7,MC1,2023-06-03T13:45:00Z,86.11,0.5,0.83,23.8,NA,NA,NA,NA,169,0.65,24.2,1.2,-0.5,1.71,284.5,0,442,0,0,0,448
FB7,MC1,2023-06-03T14:00:00Z,86.1,0.49,0.834,23.8,NA,NA,NA,NA,175,0.69,23.9,1.3,-0.6,1.31,309.4,0,443,0,0,0,448
FB7,MC1,2023-06-03T14:15:00Z,86.08,0.44,0.847,23.3,NA,NA,NA,NA,199,0.92,23.2,1.2,-0.6,2.01,181.3,0,444,0,0,0,449
FB7,MC1,2023-06-03T14:30:00Z,86.09,0.43,0.848,23.2,NA,NA,NA,NA,171,0.72,23.8,1.2,-0.6,2.33,200.9,0,444,0,0,0,448
FB7,MC1,2023-06-03T14:45:00Z,86.11,0.44,0.845,23.2,NA,NA,NA,NA,179,0.62,23.1,1.2,-0.6,1.57,101.6,0,445,0,0,0,449
FB7,MC1,2023-06-03T15:00:00Z,86.09,0.33,0.88,22.7,NA,NA,NA,NA,161,0.69,23.2,1.1,-0.7,1.79,193.2,0,444,0,0,3,449
FB7,MC1,2023-06-03T15:15:00Z,86.07,0.48,0.838,24,NA,NA,NA,NA,167,0.59,23.9,1.2,-0.6,1.72,161.9,0,444,0,0,0,449
FB7,MC1,2023-06-03T15:30:00Z,86.05,0.42,0.852,23.1,NA,NA,NA,NA,180,0.55,23.2,1.2,-0.6,1.33,142.1,0,444,0,0,0,449
FB7,MC1,2023-06-03T15:45:00Z,86.06,0.4,0.857,22.9,NA,NA,NA,NA,162,0.73,22.7,1.2,-0.6,1.55,98.9,0,445,0,0,1,450
FB7,MC1,2023-06-03T16:00:00Z,86.06,0.28,0.894,22,NA,NA,NA,NA,153,0.63,22.2,1.2,-0.6,1.54,64.1,0,446,0,0,15,451
FB7,MC1,2023-06-03T16:15:00Z,86.04,0.2,0.921,21.6,NA,NA,NA,NA,171,0.66,21.8,1.2,-0.7,1.88,94.3,0,446,0,0,15,451
FB7,MC1,2023-06-03T16:30:00Z,86.05,0.2,0.921,21.3,NA,NA,NA,NA,164,0.63,21.4,1.2,-0.7,1.73,65,0,446,0,0,15,451
FB7,MC1,2023-06-03T16:45:00Z,86.06,0.16,0.934,20.9,NA,NA,NA,NA,159,0.54,21,1.2,-0.7,1.74,56.2,0,447,0,0,15,451
FB7,MC1,2023-06-03T17:00:00Z,86.06,0.16,0.934,20.6,NA,NA,NA,NA,160,0.61,20.8,1.3,-0.7,1.33,50.9,0,447,0,0,15,451
FB7,MC1,2023-06-03T17:15:00Z,86.09,0.15,0.936,20.5,NA,NA,NA,NA,154,0.57,20.6,1.2,-0.8,1.37,39.6,0,447,0,0,15,452
FB7,MC1,2023-06-03T17:30:00Z,86.11,0.12,0.949,20.4,NA,NA,NA,NA,163,0.61,20.5,1.2,-0.7,1.97,26,0,448,0,0,15,452
FB7,MC1,2023-06-03T17:45:00Z,86.11,0.09,0.963,20.2,NA,NA,NA,NA,158,0.59,20.3,1.2,-0.8,1.27,24.7,0,448,0,0,15,452
FB7,MC1,2023-06-03T18:00:00Z,86.12,0.08,0.967,20.1,NA,NA,NA,NA,157,0.66,20.1,1.2,-0.8,1.33,14.8,0,448,0,0,15,453
FB7,MC1,2023-06-03T18:15:00Z,86.15,0.05,0.977,19.9,NA,NA,NA,NA,157,0.6,19.9,1.3,-0.9,1.19,0.4,0,449,0,0,15,453
FB7,MC1,2023-06-03T18:30:00Z,86.17,0.03,0.985,19.8,NA,NA,NA,NA,156,0.61,19.8,1.2,-0.7,1.19,0,0,450,0,0,15,453
FB7,MC1,2023-06-03T18:45:00Z,86.17,0.02,0.992,19.5,NA,NA,NA,NA,153,0.72,19.5,1.2,-0.8,1.34,0,0,450,7,0,15,454
FB7,MC1,2023-06-03T19:00:00Z,86.19,0.01,0.996,19.4,NA,NA,NA,NA,150,0.61,19.4,1.3,-0.8,1.13,0,0,450,13,0,15,454
FB7,MC1,2023-06-03T19:15:00Z,86.2,0,0.998,19.3,NA,NA,NA,NA,151,0.76,19.4,1.3,-0.8,1.34,0,0,451,15,0,15,454
FB7,MC1,2023-06-03T19:30:00Z,86.22,0,0.999,19.3,NA,NA,NA,NA,151,0.57,19.3,1.2,-0.8,1.1,0,0,452,15,0,15,454
FB7,MC1,2023-06-03T19:45:00Z,86.23,0,0.999,19.3,NA,NA,NA,NA,151,0.81,19.2,1.2,-0.8,1.33,0,0,452,15,0,15,454
FB7,MC1,2023-06-03T20:00:00Z,86.24,0,1.001,19.2,NA,NA,NA,NA,152,0.79,19.2,1.2,-0.8,1.51,0,0,453,15,0,15,454
FB7,MC1,2023-06-03T20:15:00Z,86.25,0,0.999,19.1,NA,NA,NA,NA,152,0.75,19,1.2,-0.9,1.33,0,0,454,15,0,15,454
FB7,MC1,2023-06-03T20:30:00Z,86.25,0,1.001,19,NA,NA,NA,NA,154,0.81,19,1.2,-0.8,1.63,0,0,453,15,0,15,454
FB7,MC1,2023-06-03T20:45:00Z,86.27,0,1,19.1,NA,NA,NA,NA,156,0.72,19.2,1.2,-0.8,1.32,0,0,451,15,0,15,454
FB7,MC1,2023-06-03T21:00:00Z,86.31,0.01,0.998,19.2,NA,NA,NA,NA,148,0.51,19.2,1.2,-0.9,1.16,0,0,452,15,0,15,454
FB7,MC1,2023-06-03T21:15:00Z,86.33,0.01,0.997,19.1,NA,NA,NA,NA,136,0.43,19,1.2,-0.8,0.89,0,0,452,15,0,15,454
FB7,MC1,2023-06-03T21:30:00Z,86.34,0,1,19.1,NA,NA,NA,NA,144,0.5,19,1.3,-0.8,0.83,0,0,454,15,0,15,455
FB7,MC1,2023-06-03T21:45:00Z,86.35,0,1,19,NA,NA,NA,NA,154,0.72,19,1.3,-0.8,1.24,0,0,456,15,0,15,455
FB7,MC1,2023-06-03T22:00:00Z,86.35,0,0.999,18.9,NA,NA,NA,NA,151,0.82,18.8,1.2,-0.9,1.36,0,0,457,15,0,15,455
FB7,MC1,2023-06-03T22:15:00Z,86.33,0,0.999,18.7,NA,NA,NA,NA,146,0.86,18.7,1.2,-0.9,1.26,0,0,454,15,0,15,454
FB7,MC1,2023-06-03T22:30:00Z,86.32,0.02,0.99,18.6,NA,NA,NA,NA,152,0.87,18.5,1.2,-0.9,1.47,0,0,451,15,0,15,454
FB7,MC1,2023-06-03T22:45:00Z,86.3,0.05,0.977,18.4,NA,NA,NA,NA,149,0.94,18.4,1.3,-0.9,1.33,0,0,450,10,0,15,454
FB7,MC1,2023-06-03T23:00:00Z,86.3,0.08,0.961,18.4,NA,NA,NA,NA,149,1.02,18.4,1.3,-0.9,1.55,0,0,449,4,0,15,453
FB7,MC1,2023-06-03T23:15:00Z,86.29,0.16,0.928,19,NA,NA,NA,NA,144,0.83,18.9,1.2,-0.9,1.68,0,0,449,0,0,15,453
FB7,MC1,2023-06-03T23:30:00Z,86.28,0.17,0.923,18.9,NA,NA,NA,NA,142,0.87,18.6,1.2,-0.8,1.2,0,0,449,0,0,15,453
FB7,MC1,2023-06-03T23:45:00Z,86.27,0.16,0.927,19,NA,NA,NA,NA,142,0.83,19,1.3,-0.8,1.1,0,0,449,0,0,15,453
FB7,MC1,2023-06-04T00:00:00Z,86.26,0.16,0.927,19.1,NA,NA,NA,NA,147,0.76,18.9,1.2,-0.8,1.36,0,0,449,0,0,15,453
FB7,MC1,2023-06-04T00:15:00Z,86.25,0.12,0.944,18.5,NA,NA,NA,NA,148,0.93,18.3,1.2,-0.8,1.37,0,0,449,0,0,15,453
FB7,MC1,2023-06-04T00:30:00Z,86.24,0.1,0.951,18.4,NA,NA,NA,NA,135,0.75,18.4,1.2,-0.8,1.4,0,0,449,0,0,15,453
FB7,MC1,2023-06-04T00:45:00Z,86.23,0.14,0.936,18.4,NA,NA,NA,NA,139,0.83,18.5,1.2,-0.8,1.48,0,0,449,0,0,15,453
