Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count,Port2_EpiMoisture,Port2_Unknown
FB8,MC2,2023-06-02T15:45:00Z,85.93,0.626,25.7,1.23,85.95,0.803,0.53,22.4,38.8,0,15,452,0,0,445,NA,NA
FB8,MC2,2023-06-02T16:00:00Z,85.94,0.644,24.9,1.12,85.96,0.8,0.53,22.2,37.9,0,15,451,0,0,445,NA,NA
FB8,MC2,2023-06-02T16:15:00Z,85.95,0.665,24.9,1.05,85.97,0.825,0.46,22,33.1,0,15,452,0,0,447,NA,NA
FB8,MC2,2023-06-02T16:30:00Z,85.96,0.686,23.9,0.93,85.98,0.836,0.42,21.6,22.9,0,15,452,0,0,449,NA,NA
FB8,MC2,2023-06-02T16:45:00Z,85.97,0.752,22.2,0.66,85.98,0.862,0.34,21,14.8,0,15,452,8,0,452,NA,NA
FB8,MC2,2023-06-02T17:00:00Z,85.97,0.807,21.1,0.48,85.99,0.886,0.28,20.5,18.1,0,15,453,14,0,450,NA,NA
FB8,MC2,2023-06-02T17:15:00Z,85.97,0.777,22.4,0.6,85.99,0.883,0.29,20.7,22.7,0,15,452,0,0,448,NA,NA
FB8,MC2,2023-06-02T17:30:00Z,85.98,0.738,22.4,0.71,85.99,0.853,0.37,21.1,19.2,0,15,452,0,0,448,NA,NA
FB8,MC2,2023-06-02T17:45:00Z,86,0.763,21.1,0.59,86.01,0.838,0.4,20.9,8.6,0,15,452,8,0,453,NA,NA
FB8,MC2,2023-06-02T18:00:00Z,86.02,0.813,19.6,0.43,86.03,0.867,0.31,19.9,0,0,15,453,15,0,455,NA,NA
FB8,MC2,2023-06-02T18:15:00Z,86.04,0.83,19.3,0.38,86.05,0.879,0.27,19.5,0,0,15,453,15,0,455,NA,NA
FB8,MC2,2023-06-02T18:30:00Z,86.04,0.826,19.1,0.38,86.06,0.878,0.27,19.3,0,0,15,453,15,0,455,NA,NA
FB8,MC2,2023-06-02T18:45:00Z,86.06,0.814,19,0.41,86.08,0.873,0.28,19,0,0,15,452,15,0,455,NA,NA
FB8,MC2,2023-06-02T19:00:00Z,86.08,0.805,18.8,0.42,86.09,0.866,0.29,18.9,0,0,15,452,15,0,454,NA,NA
FB8,MC2,2023-06-02T19:15:00Z,86.1,0.79,18.9,0.46,86.12,0.854,0.32,18.8,0,0,15,452,15,0,454,NA,NA
FB8,MC2,2023-06-02T19:30:00Z,86.11,0.775,19.2,0.5,86.12,0.851,0.32,18.8,0,0,15,452,15,0,454,NA,NA
FB8,MC2,2023-06-02T19:45:00Z,86.1,0.793,18.8,0.45,86.11,0.861,0.3,18.7,0,0,15,452,15,0,455,NA,NA
FB8,MC2,2023-06-02T20:00:00Z,86.1,0.804,18.6,0.42,86.11,0.854,0.32,18.9,0,0,15,452,15,0,455,NA,NA
FB8,MC2,2023-06-02T20:15:00Z,86.11,0.805,18.7,0.42,86.12,0.854,0.32,18.9,0,0,15,452,15,0,455,NA,NA
FB8,MC2,2023-06-02T20:30:00Z,86.1,0.817,18.5,0.39,86.12,0.864,0.3,18.8,0,0,15,452,15,0,456,NA,NA
FB8,MC2,2023-06-02T20:45:00Z,86.12,0.84,18.2,0.33,86.13,0.883,0.25,18.6,0,0,15,453,15,0,457,NA,NA
FB8,MC2,2023-06-02T21:00:00Z,86.12,0.859,18.1,0.29,86.13,0.899,0.21,18.5,0,0,15,453,15,0,459,NA,NA
FB8,MC2,2023-06-02T21:15:00Z,86.13,0.872,18,0.26,86.15,0.908,0.2,18.5,0,0,15,453,15,4,461,NA,NA
FB8,MC2,2023-06-02T21:30:00Z,86.14,0.878,18,0.25,86.16,0.905,0.2,18.6,0,0,15,453,15,15,461,NA,NA
FB8,MC2,2023-06-02T21:45:00Z,86.14,0.881,18,0.25,86.16,0.908,0.2,18.5,0,0,15,453,15,15,464,NA,NA
FB8,MC2,2023-06-02T22:00:00Z,86.14,0.886,17.9,0.23,86.15,0.913,0.19,18.5,0,0,15,453,15,15,470,NA,NA
FB8,MC2,2023-06-02T22:15:00Z,86.13,0.896,18,0.21,86.15,0.924,0.16,18.5,0,0,15,454,15,15,480,NA,NA
FB8,MC2,2023-06-02T22:30:00Z,86.14,0.903,18,0.2,86.15,0.935,0.14,18.4,0,0,15,454,15,15,493,NA,NA
FB8,MC2,2023-06-02T22:45:00Z,86.14,0.909,17.9,0.19,86.16,0.941,0.12,18.3,0,0,15,454,15,15,507,NA,NA
FB8,MC2,2023-06-02T23:00:00Z,86.14,0.911,17.7,0.18,86.15,0.941,0.12,18.2,0,0,15,454,15,15,519,NA,NA
FB8,MC2,2023-06-02T23:15:00Z,86.11,0.915,17.6,0.17,86.13,0.942,0.12,18.1,0,0,15,454,15,15,531,NA,NA
FB8,MC2,2023-06-02T23:30:00Z,86.1,0.915,17.5,0.17,86.12,0.941,0.12,18,0,0,15,454,15,15,544,NA,NA
FB8,MC2,2023-06-02T23:45:00Z,86.1,0.916,17.5,0.17,86.11,0.942,0.12,17.9,0,0,15,454,15,15,555,NA,NA
FB8,MC2,2023-06-03T00:00:00Z,86.09,0.917,17.6,0.17,86.11,0.939,0.13,18,0,0,15,454,15,15,564,NA,NA
FB8,MC2,2023-06-03T00:15:00Z,86.07,0.916,17.5,0.17,86.09,0.936,0.13,18,0,0,15,454,15,15,576,NA,NA
FB8,MC2,2023-06-03T00:30:00Z,86.06,0.917,17.6,0.17,86.07,0.942,0.12,17.9,0,0,15,454,15,15,588,NA,NA
FB8,MC2,2023-06-03T00:45:00Z,86.05,0.916,17.6,0.17,86.06,0.944,0.11,17.9,0,0,15,454,15,15,599,NA,NA
FB8,MC2,2023-06-03T01:00:00Z,86.04,0.916,17.4,0.17,86.05,0.938,0.13,17.9,0,0,15,454,15,15,607,NA,NA
FB8,MC2,2023-06-03T01:15:00Z,86.03,0.911,17.4,0.18,86.04,0.925,0.15,17.9,0,0,15,454,15,15,610,NA,NA
FB8,MC2,2023-06-03T01:30:00Z,86.02,0.902,17.4,0.19,86.04,0.914,0.18,18,0,0,15,454,15,15,608,NA,NA
FB8,MC2,2023-06-03T01:45:00Z,86.01,0.887,17.6,0.23,86.03,0.906,0.19,18,0,0,15,453,15,15,598,NA,NA
FB8,MC2,2023-06-03T02:00:00Z,86,0.875,17.7,0.25,86.02,0.903,0.2,18.1,0,0,15,453,15,15,583,NA,NA
FB8,MC2,2023-06-03T02:15:00Z,85.98,0.873,17.7,0.26,86,0.903,0.2,18,0,0,15,453,15,15,568,NA,NA
FB8,MC2,2023-06-03T02:30:00Z,85.97,0.877,17.7,0.25,85.99,0.909,0.19,18,0,0,15,453,15,15,560,NA,NA
FB8,MC2,2023-06-03T02:45:00Z,85.97,0.885,17.7,0.23,85.98,0.917,0.17,18.1,0,0,15,454,15,15,559,NA,NA
FB8,MC2,2023-06-03T03:00:00Z,85.97,0.895,17.8,0.21,85.98,0.926,0.15,18.1,0,0,15,454,15,15,560,NA,NA
FB8,MC2,2023-06-03T03:15:00Z,85.98,0.897,17.8,0.21,86,0.924,0.16,18.2,0,0,15,454,15,15,561,NA,NA
FB8,MC2,2023-06-03T03:30:00Z,85.98,0.9,17.9,0.2,85.99,0.931,0.14,18.2,0,0,15,454,15,15,569,NA,NA
FB8,MC2,2023-06-03T03:45:00Z,85.97,0.905,17.7,0.19,85.98,0.932,0.14,18.1,0,0,15,454,15,15,571,NA,NA
FB8,MC2,2023-06-03T04:00:00Z,85.98,0.899,17.7,0.2,85.99,0.925,0.16,18,0,0,15,454,15,15,566,NA,NA
FB8,MC2,2023-06-03T04:15:00Z,85.98,0.885,17.9,0.24,85.99,0.915,0.17,18,0,0,15,454,15,15,549,NA,NA
FB8,MC2,2023-06-03T04:30:00Z,85.97,0.871,18,0.27,85.99,0.912,0.18,18,0,0,15,454,15,15,530,NA,NA
FB8,MC2,2023-06-03T04:45:00Z,85.97,0.864,18.1,0.28,85.98,0.91,0.19,18,0,0,15,453,15,15,510,NA,NA
FB8,MC2,2023-06-03T05:00:00Z,85.97,0.86,18,0.29,85.99,0.905,0.2,18,0,0,15,453,15,15,493,NA,NA
FB8,MC2,2023-06-03T05:15:00Z,85.98,0.861,18,0.29,86,0.904,0.2,18.1,0,0,15,453,15,15,479,NA,NA
FB8,MC2,2023-06-03T05:30:00Z,85.98,0.859,18,0.29,86,0.903,0.2,18,0,0,15,453,15,15,468,NA,NA
FB8,MC2,2023-06-03T05:45:00Z,85.99,0.864,18,0.28,86,0.907,0.19,18.1,8.8,0,15,453,15,14,460,NA,NA
FB8,MC2,2023-06-03T06:00:00Z,86,0.846,18.9,0.34,86.02,0.902,0.21,18.5,29.1,0,15,453,15,0,455,NA,NA
FB8,MC2,2023-06-03T06:15:00Z,86.01,0.817,19.4,0.41,86.03,0.881,0.26,19,30.4,0,15,453,15,0,453,NA,NA
FB8,MC2,2023-06-03T06:30:00Z,86.02,0.796,20.1,0.48,86.04,0.872,0.29,19.6,34.1,0,15,452,15,0,452,NA,NA
FB8,MC2,2023-06-03T06:45:00Z,86.03,0.774,21,0.56,86.05,0.853,0.35,20.3,38.8,0,15,452,15,0,451,NA,NA
FB8,MC2,2023-06-03T07:00:00Z,86.04,0.735,22,0.7,86.06,0.834,0.41,20.9,51.5,0,15,451,15,0,450,NA,NA
FB8,MC2,2023-06-03T07:15:00Z,86.05,0.715,22.2,0.76,86.07,0.802,0.52,21.8,224.7,0,15,450,15,0,451,NA,NA
FB8,MC2,2023-06-03T07:30:00Z,86.07,0.7,23,0.84,86.08,0.789,0.58,22.6,89.4,0,3,448,11,0,450,NA,NA
FB8,MC2,2023-06-03T07:45:00Z,86.08,0.639,25,1.14,86.09,0.746,0.76,24,49.6,0,0,449,1,0,449,NA,NA
FB8,MC2,2023-06-03T08:00:00Z,86.09,0.618,25.1,1.22,86.1,0.739,0.78,24,74,0,0,449,0,0,449,NA,NA
FB8,MC2,2023-06-03T08:15:00Z,86.1,0.632,25.1,1.17,86.11,0.745,0.77,24.1,172.5,0,0,449,0,0,450,NA,NA
FB8,MC2,2023-06-03T08:30:00Z,86.11,0.648,24.2,1.07,86.13,0.73,0.81,24.2,519.5,0,0,447,1,0,450,NA,NA
FB8,MC2,2023-06-03T08:45:00Z,86.11,0.639,24.8,1.13,86.13,0.736,0.8,24.3,176,0,0,447,0,0,450,NA,NA
FB8,MC2,2023-06-03T09:00:00Z,86.12,0.669,23.9,0.98,86.14,0.743,0.76,24,254.7,0,0,447,4,0,450,NA,NA
FB8,MC2,2023-06-03T09:15:00Z,86.13,0.685,23.8,0.93,86.15,0.766,0.68,23.5,122.5,0,0,448,11,0,450,NA,NA
FB8,MC2,2023-06-03T09:30:00Z,86.15,0.672,24.6,1.01,86.17,0.777,0.65,23.5,98.1,0,0,448,9,0,450,NA,NA
FB8,MC2,2023-06-03T09:45:00Z,86.14,0.673,24.8,1.02,86.16,0.774,0.65,23.5,83.5,0,0,449,9,0,450,NA,NA
FB8,MC2,2023-06-03T10:00:00Z,86.14,0.66,25.2,1.09,86.17,0.792,0.59,23.3,76.7,0,0,449,7,0,450,NA,NA
FB8,MC2,2023-06-03T10:15:00Z,86.14,0.682,24.7,0.99,86.16,0.787,0.62,23.7,143.9,0,0,449,13,0,450,NA,NA
FB8,MC2,2023-06-03T10:30:00Z,86.14,0.67,25.2,1.06,86.16,0.765,0.72,24.5,116.5,0,0,448,7,0,449,NA,NA
FB8,MC2,2023-06-03T10:45:00Z,86.14,0.669,25,1.04,86.16,0.769,0.69,23.9,91.7,0,0,449,0,0,449,NA,NA
FB8,MC2,2023-06-03T11:00:00Z,86.13,0.686,25.1,1,86.15,0.815,0.52,23,117.4,0,0,449,1,0,449,NA,NA
FB8,MC2,2023-06-03T11:15:00Z,86.13,0.682,25,1,86.15,0.798,0.59,23.6,105.1,0,0,449,1,0,450,NA,NA
FB8,MC2,2023-06-03T11:30:00Z,86.12,0.674,25.8,1.08,86.14,0.797,0.6,23.8,148.3,0,0,449,0,0,448,NA,NA
FB8,MC2,2023-06-03T11:45:00Z,86.1,0.627,27.1,1.34,86.13,0.793,0.61,23.7,109.7,0,0,449,0,0,448,NA,NA
FB8,MC2,2023-06-03T12:00:00Z,86.09,0.623,27.1,1.35,86.12,0.806,0.56,23.5,94.8,0,0,449,0,0,447,NA,NA
FB8,MC2,2023-06-03T12:15:00Z,86.09,0.655,25.9,1.15,86.11,0.814,0.53,23.3,94.1,0,0,450,0,0,449,NA,NA
FB8,MC2,2023-06-03T12:30:00Z,86.07,0.654,26.4,1.19,86.09,0.818,0.52,23.2,115.9,0,0,449,0,0,447,NA,NA
FB8,MC2,2023-06-03T12:45:00Z,86.05,0.656,26.1,1.16,86.07,0.824,0.5,23.1,124,0,0,449,0,0,446,NA,NA
FB8,MC2,2023-06-03T13:00:00Z,86.04,0.697,24.4,0.93,86.07,0.829,0.47,22.5,73.6,0,0,450,0,0,448,NA,NA
FB8,MC2,2023-06-03T13:15:00Z,86.03,0.735,23.4,0.76,86.05,0.846,0.41,22.1,60.2,0,12,450,3,0,449,NA,NA
FB8,MC2,2023-06-03T13:30:00Z,86.01,0.678,25.7,1.06,86.04,0.834,0.46,22.7,87.2,0,1,450,0,0,448,NA,NA
FB8,MC2,2023-06-03T13:45:00Z,86,0.677,25.6,1.06,86.02,0.839,0.44,22.5,86.1,0,4,450,0,0,445,NA,NA
FB8,MC2,2023-06-03T14:00:00Z,85.99,0.666,25.9,1.11,86.01,0.84,0.44,22.8,74.2,0,7,450,0,0,447,NA,NA
FB8,MC2,2023-06-03T14:15:00Z,85.97,0.699,24.6,0.93,85.99,0.838,0.45,22.7,57.9,0,6,450,0,0,449,NA,NA
FB8,MC2,2023-06-03T14:30:00Z,85.98,0.712,24.3,0.88,86,0.839,0.44,22.5,78.7,0,7,450,0,0,448,NA,NA
FB8,MC2,2023-06-03T14:45:00Z,86,0.72,24,0.83,86.02,0.84,0.43,22.4,48.5,0,9,450,3,0,450,NA,NA
FB8,MC2,2023-06-03T15:00:00Z,85.98,0.757,23.5,0.7,86,0.863,0.36,22.1,96.7,0,15,450,8,0,448,NA,NA
FB8,MC2,2023-06-03T15:15:00Z,85.96,0.707,24.8,0.91,85.98,0.835,0.46,22.9,67.9,0,8,450,0,0,449,NA,NA
FB8,MC2,2023-06-03T15:30:00Z,85.95,0.73,23.8,0.8,85.97,0.845,0.42,22.2,51.8,0,15,450,3,0,448,NA,NA
FB8,MC2,2023-06-03T15:45:00Z,85.95,0.723,24,0.83,85.97,0.856,0.38,21.9,39.2,0,15,451,3,0,450,NA,NA
FB8,MC2,2023-06-03T16:00:00Z,85.95,0.776,22.4,0.61,85.97,0.877,0.31,21.4,29.3,0,15,451,15,0,452,NA,NA
FB8,MC2,2023-06-03T16:15:00Z,85.93,0.81,21.8,0.5,85.95,0.896,0.26,21,37,0,15,452,15,0,452,NA,NA
FB8,MC2,2023-06-03T16:30:00Z,85.94,0.811,21.6,0.49,85.96,0.9,0.24,20.7,27.1,0,15,452,15,0,452,NA,NA
FB8,MC2,2023-06-03T16:45:00Z,85.95,0.825,21.1,0.44,85.97,0.908,0.22,20.3,23.6,0,15,452,15,0,453,NA,NA
FB8,MC2,2023-06-03T17:00:00Z,85.95,0.828,20.8,0.42,85.97,0.905,0.22,20.2,20.5,0,15,452,15,0,453,NA,NA
FB8,MC2,2023-06-03T17:15:00Z,85.98,0.841,20.4,0.38,86,0.904,0.23,20.2,15.9,0,15,452,15,0,454,NA,NA
FB8,MC2,2023-06-03T17:30:00Z,86,0.858,20.2,0.34,86.02,0.912,0.21,20.1,11,0,15,452,15,0,456,NA,NA
FB8,MC2,2023-06-03T17:45:00Z,86.01,0.871,20,0.3,86.02,0.924,0.18,20,10.6,0,15,452,15,0,456,NA,NA
FB8,MC2,2023-06-03T18:00:00Z,86.01,0.878,19.8,0.28,86.03,0.927,0.17,19.9,5.5,0,15,454,15,3,463,NA,NA
FB8,MC2,2023-06-03T18:15:00Z,86.04,0.887,19.5,0.26,86.06,0.934,0.15,19.7,0,0,15,453,15,15,466,NA,NA
FB8,MC2,2023-06-03T18:30:00Z,86.06,0.896,19.3,0.23,86.08,0.939,0.14,19.6,0,0,15,453,15,15,474,NA,NA
FB8,MC2,2023-06-03T18:45:00Z,86.07,0.903,19.1,0.21,86.08,0.944,0.13,19.4,0,0,15,454,15,15,480,NA,NA
FB8,MC2,2023-06-03T19:00:00Z,86.08,0.908,19,0.2,86.1,0.947,0.12,19.3,0,0,15,454,15,15,490,NA,NA
FB8,MC2,2023-06-03T19:15:00Z,86.09,0.913,18.8,0.19,86.11,0.948,0.12,19.2,0,0,15,454,15,15,502,NA,NA
FB8,MC2,2023-06-03T19:30:00Z,86.12,0.914,18.8,0.19,86.13,0.948,0.12,19.2,0,0,15,454,15,15,514,NA,NA
FB8,MC2,2023-06-03T19:45:00Z,86.13,0.917,18.8,0.18,86.14,0.95,0.11,19.1,0,0,15,454,15,15,525,NA,NA
FB8,MC2,2023-06-03T20:00:00Z,86.13,0.92,18.7,0.17,86.15,0.949,0.11,19.1,0,0,15,454,15,15,537,NA,NA
FB8,MC2,2023-06-03T20:15:00Z,86.14,0.921,18.6,0.17,86.16,0.949,0.11,19,0,0,15,454,15,15,549,NA,NA
FB8,MC2,2023-06-03T20:30:00Z,86.15,0.922,18.5,0.17,86.16,0.949,0.11,18.9,0,0,15,454,15,15,557,NA,NA
FB8,MC2,2023-06-03T20:45:00Z,86.16,0.923,18.6,0.17,86.18,0.947,0.12,19.1,0,0,15,454,15,15,562,NA,NA
FB8,MC2,2023-06-03T21:00:00Z,86.2,0.923,18.5,0.16,86.21,0.943,0.13,19.2,0,0,15,454,15,15,572,NA,NA
FB8,MC2,2023-06-03T21:15:00Z,86.23,0.923,18.4,0.16,86.25,0.942,0.13,19.1,0,0,15,454,15,15,578,NA,NA
FB8,MC2,2023-06-03T21:30:00Z,86.23,0.923,18.4,0.16,86.25,0.945,0.12,19.1,0,0,15,454,15,15,591,NA,NA
FB8,MC2,2023-06-03T21:45:00Z,86.24,0.925,18.5,0.16,86.25,0.947,0.12,18.9,0,0,15,454,15,15,604,NA,NA
FB8,MC2,2023-06-03T22:00:00Z,86.24,0.925,18.4,0.16,86.26,0.948,0.11,18.8,0,0,15,454,15,15,615,NA,NA
FB8,MC2,2023-06-03T22:15:00Z,86.23,0.925,18.4,0.16,86.25,0.947,0.11,18.6,0,0,15,454,15,15,612,NA,NA
FB8,MC2,2023-06-03T22:30:00Z,86.21,0.914,18.6,0.18,86.22,0.934,0.14,18.6,0,0,15,454,15,15,604,NA,NA
FB8,MC2,2023-06-03T22:45:00Z,86.19,0.867,19,0.29,86.21,0.918,0.17,18.6,0,0,15,453,15,15,545,NA,NA
FB8,MC2,2023-06-03T23:00:00Z,86.19,0.833,19,0.37,86.21,0.895,0.22,18.6,0,0,15,453,15,15,487,NA,NA
FB8,MC2,2023-06-03T23:15:00Z,86.18,0.819,19.3,0.41,86.2,0.885,0.25,18.9,0,0,15,452,15,12,457,NA,NA
FB8,MC2,2023-06-03T23:30:00Z,86.17,0.814,19.2,0.41,86.18,0.878,0.26,18.9,0,0,15,453,15,0,457,NA,NA
FB8,MC2,2023-06-03T23:45:00Z,86.16,0.827,19,0.38,86.17,0.881,0.26,19,0,0,15,452,15,0,457,NA,NA
FB8,MC2,2023-06-04T00:00:00Z,86.16,0.835,19,0.36,86.17,0.879,0.27,19.2,0,0,15,452,15,0,457,NA,NA
FB8,MC2,2023-06-04T00:15:00Z,86.14,0.849,18.6,0.32,86.16,0.897,0.22,18.5,0,0,15,453,15,0,459,NA,NA
FB8,MC2,2023-06-04T00:30:00Z,86.13,0.843,18.8,0.34,86.14,0.903,0.21,18.4,0,0,15,453,15,0,459,NA,NA
FB8,MC2,2023-06-04T00:45:00Z,86.12,0.828,18.8,0.37,86.13,0.886,0.24,18.5,0,0,15,452,15,0,459,NA,NA
FB8,MC2,2023-06-04T01:00:00Z,86.1,0.825,18.8,0.38,86.11,0.877,0.27,18.8,0,0,15,452,15,0,459,NA,NA
FB8,MC2,2023-06-04T01:15:00Z,86.06,0.832,18.8,0.36,86.07,0.874,0.28,19,0,0,15,452,15,0,459,NA,NA
FB8,MC2,2023-06-04T01:30:00Z,86.04,0.83,18.8,0.37,86.05,0.875,0.27,18.9,0,0,15,452,15,0,459,NA,NA
FB8,MC2,2023-06-04T01:45:00Z,86.01,0.835,18.3,0.35,86.03,0.88,0.25,18.4,0,0,15,453,15,0,459,NA,NA
FB8,MC2,2023-06-04T02:00:00Z,86,0.847,18,0.32,86.01,0.873,0.27,18.8,0,0,15,452,15,3,460,NA,NA
FB8,MC2,2023-06-04T02:15:00Z,85.99,0.852,18.1,0.31,86.01,0.87,0.28,18.9,0,0,15,452,15,6,460,NA,NA
FB8,MC2,2023-06-04T02:30:00Z,85.99,0.851,18.2,0.31,86,0.876,0.27,18.9,0,0,15,452,15,10,462,NA,NA
FB8,MC2,2023-06-04T02:45:00Z,85.99,0.871,18,0.27,86,0.89,0.24,18.9,0,0,15,453,15,15,465,NA,NA
FB8,MC2,2023-06-04T03:00:00Z,85.99,0.883,18,0.24,86,0.899,0.22,18.8,0,0,15,453,15,15,471,NA,NA
FB8,MC2,2023-06-04T03:15:00Z,85.99,0.889,17.8,0.23,86.01,0.911,0.19,18.5,0,0,15,453,15,15,482,NA,NA
FB8,MC2,2023-06-04T03:30:00Z,86,0.897,17.4,0.21,86.02,0.928,0.15,18.2,0,0,15,454,15,15,495,NA,NA
FB8,MC2,2023-06-04T03:45:00Z,86.03,0.909,17.8,0.19,86.04,0.944,0.12,18.3,0,0,15,454,15,15,493,NA,NA
FB8,MC2,2023-06-04T04:00:00Z,86.05,0.914,18.1,0.18,86.06,0.947,0.11,18.4,0,0,15,454,15,15,488,NA,NA
FB8,MC2,2023-06-04T04:15:00Z,86.05,0.917,18,0.17,86.06,0.944,0.12,18.4,0,0,15,454,15,15,488,NA,NA
FB8,MC2,2023-06-04T04:30:00Z,86.05,0.918,17.9,0.17,86.07,0.94,0.13,18.5,0,0,15,454,15,15,499,NA,NA
FB8,MC2,2023-06-04T04:45:00Z,86.05,0.918,18,0.17,86.07,0.938,0.13,18.4,0,0,15,454,15,15,507,NA,NA
FB8,MC2,2023-06-04T05:00:00Z,86.06,0.916,18,0.17,86.07,0.934,0.14,18.3,0,0,15,453,15,15,504,NA,NA
FB8,MC2,2023-06-04T05:15:00Z,86.06,0.898,18.3,0.21,86.07,0.922,0.16,18.3,0,0,15,454,15,15,491,NA,NA
FB8,MC2,2023-06-04T05:30:00Z,86.07,0.868,18.6,0.28,86.09,0.916,0.18,18.3,0,0,15,453,15,15,464,NA,NA
FB8,MC2,2023-06-04T05:45:00Z,86.09,0.866,18,0.28,86.1,0.91,0.19,18,9.3,0,15,453,15,10,459,NA,NA
FB8,MC2,2023-06-04T06:00:00Z,86.09,0.852,19.1,0.33,86.11,0.904,0.21,18.6,27.3,0,15,452,15,0,456,NA,NA
FB8,MC2,2023-06-04T06:15:00Z,86.09,0.806,20,0.45,86.11,0.879,0.27,19.4,29.8,0,15,452,15,0,454,NA,NA
FB8,MC2,2023-06-04T06:30:00Z,86.12,0.784,20.6,0.53,86.14,0.856,0.34,20.2,34.8,0,15,451,15,0,454,NA,NA
FB8,MC2,2023-06-04T06:45:00Z,86.13,0.729,22.2,0.72,86.15,0.818,0.46,21.1,39,0,15,451,15,0,453,NA,NA
FB8,MC2,2023-06-04T07:00:00Z,86.13,0.641,24.6,1.11,86.16,0.797,0.53,21.7,52,0,13,450,15,0,451,NA,NA
FB8,MC2,2023-06-04T07:15:00Z,86.14,0.625,25.2,1.2,86.16,0.787,0.57,22.2,167.4,0,14,450,15,0,450,NA,NA
FB8,MC2,2023-06-04T07:30:00Z,86.16,0.608,24.5,1.21,86.18,0.751,0.69,22.9,89.7,0,0,447,15,0,450,NA,NA
FB8,MC2,2023-06-04T07:45:00Z,86.16,0.602,25,1.26,86.18,0.735,0.74,23,55.7,0,0,448,10,0,449,NA,NA
FB8,MC2,2023-06-04T08:00:00Z,86.17,0.57,26.4,1.48,86.19,0.734,0.77,23.6,59.7,0,0,448,8,0,450,NA,NA
FB8,MC2,2023-06-04T08:15:00Z,86.17,0.58,26.6,1.46,86.2,0.765,0.66,23,140.8,0,0,449,12,0,450,NA,NA
FB8,MC2,2023-06-04T08:30:00Z,86.17,0.6,26.5,1.39,86.19,0.778,0.64,23.3,397.2,0,0,447,15,0,451,NA,NA
FB8,MC2,2023-06-04T08:45:00Z,86.18,0.604,26.3,1.35,86.2,0.763,0.7,23.8,200.9,0,0,448,15,0,451,NA,NA
FB8,MC2,2023-06-04T09:00:00Z,86.19,0.631,25.7,1.22,86.21,0.761,0.72,24.1,132.8,0,0,449,15,0,451,NA,NA
FB8,MC2,2023-06-04T09:15:00Z,86.19,0.694,24.4,0.93,86.21,0.795,0.58,23.3,117.9,0,1,450,15,0,452,NA,NA
FB8,MC2,2023-06-04T09:30:00Z,86.2,0.677,25.1,1.03,86.22,0.804,0.56,23.4,91,0,6,450,15,0,452,NA,NA
FB8,MC2,2023-06-04T09:45:00Z,86.2,0.718,24.4,0.86,86.22,0.83,0.47,22.9,107.7,0,15,450,15,0,452,NA,NA
FB8,MC2,2023-06-04T10:00:00Z,86.19,0.724,24.8,0.86,86.22,0.849,0.42,22.9,103.6,0,15,451,15,0,452,NA,NA
FB8,MC2,2023-06-04T10:15:00Z,86.18,0.699,25.9,1.01,86.21,0.847,0.44,23.3,124.5,0,14,450,15,0,451,NA,NA
FB8,MC2,2023-06-04T10:30:00Z,86.19,0.74,24.2,0.79,86.21,0.861,0.38,22.6,83.3,0,15,451,15,0,452,NA,NA
FB8,MC2,2023-06-04T10:45:00Z,86.19,0.768,23.5,0.67,86.22,0.873,0.34,22.2,41.2,0,15,451,15,0,453,NA,NA
FB8,MC2,2023-06-04T11:00:00Z,86.21,0.804,22.6,0.54,86.23,0.892,0.28,21.8,69.8,0,15,452,15,0,453,NA,NA
FB8,MC2,2023-06-04T11:15:00Z,86.21,0.798,22.8,0.56,86.24,0.888,0.29,22,62.1,0,15,452,15,0,453,NA,NA
FB8,MC2,2023-06-04T11:30:00Z,86.2,0.815,22.8,0.52,86.22,0.896,0.27,21.8,135.9,0,15,451,15,0,452,NA,NA
FB8,MC2,2023-06-04T11:45:00Z,86.18,0.731,24.9,0.85,86.21,0.859,0.39,22.8,109.5,0,15,451,15,0,452,NA,NA
FB8,MC2,2023-06-04T12:00:00Z,86.19,0.784,23,0.61,86.21,0.875,0.33,22.1,54,0,15,451,15,0,453,NA,NA
FB8,MC2,2023-06-04T12:15:00Z,86.18,0.788,22.3,0.57,86.2,0.872,0.33,21.5,30,0,15,451,15,0,453,NA,NA
FB8,MC2,2023-06-04T12:30:00Z,86.15,0.791,22.7,0.58,86.17,0.871,0.33,21.6,133.1,0,15,450,14,0,450,NA,NA
FB8,MC2,2023-06-04T12:45:00Z,86.13,0.676,25.4,1.05,86.16,0.83,0.47,22.7,87.5,0,15,450,1,0,450,NA,NA
FB8,MC2,2023-06-04T13:00:00Z,86.11,0.705,25,0.93,86.13,0.827,0.49,23.1,85.1,0,12,450,9,0,449,NA,NA
FB8,MC2,2023-06-04T13:15:00Z,86.09,0.661,26.2,1.15,86.11,0.809,0.56,23.7,66.5,0,6,450,6,0,451,NA,NA
FB8,MC2,2023-06-04T13:30:00Z,86.07,0.678,25.3,1.04,86.09,0.811,0.54,23.3,94.8,0,5,450,13,0,450,NA,NA
