Tree,MC,Timestamp,Port3_VPD,Port3_RH,Port3_Atmos_pressure,Port3_Temp,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H,Port5_EpiMoisture,Port6_EpiTemp
FB2,MC1,2023-06-03T10:45:00Z,0.34,0.875,86,22.4,169.2,451,15,0,0.091,19.9
FB2,MC1,2023-06-03T11:00:00Z,0.32,0.88,85.99,22.2,256.3,452,15,0,0.09,20.1
FB2,MC1,2023-06-03T11:15:00Z,0.28,0.895,85.98,22,258.9,451,15,0,0.09,20.3
FB2,MC1,2023-06-03T11:30:00Z,0.29,0.893,85.98,22.1,145.6,451,15,0,0.089,20.5
FB2,MC1,2023-06-03T11:45:00Z,0.3,0.889,85.97,22.2,221.7,451,15,0,0.089,20.6
FB2,MC1,2023-06-03T12:00:00Z,0.32,0.884,85.95,22.6,284.4,451,15,0,0.089,21
FB2,MC1,2023-06-03T12:15:00Z,0.32,0.882,85.95,22.7,194.6,451,15,0,0.088,21.2
FB2,MC1,2023-06-03T12:30:00Z,0.31,0.886,85.93,22.7,150.9,451,15,0,0.087,21.2
FB2,MC1,2023-06-03T12:45:00Z,0.3,0.891,85.91,22.6,324.8,451,15,0,0.086,21.4
FB2,MC1,2023-06-03T13:00:00Z,0.33,0.88,85.9,22.9,209.1,451,15,0,0.086,21.8
FB2,MC1,2023-06-03T13:15:00Z,0.21,0.918,85.89,21.3,93.2,452,15,0,0.084,21.5
FB2,MC1,2023-06-03T13:30:00Z,0.2,0.922,85.88,21.5,153.1,452,15,0,0.084,21.3
FB2,MC1,2023-06-03T13:45:00Z,0.23,0.913,85.86,22,202.1,451,15,0,0.083,21.3
FB2,MC1,2023-06-03T14:00:00Z,0.25,0.907,85.85,22.2,101.6,452,15,0,0.083,21.3
FB2,MC1,2023-06-03T14:15:00Z,0.24,0.908,85.83,22.1,113.3,452,15,0,0.082,21.2
FB2,MC1,2023-06-03T14:30:00Z,0.32,0.884,85.84,22.8,99.6,452,15,0,0.082,21.3
FB2,MC1,2023-06-03T14:45:00Z,0.2,0.921,85.86,21.6,55.8,452,15,0,0.081,21.2
FB2,MC1,2023-06-03T15:00:00Z,0.15,0.941,85.84,21.6,208.2,452,15,0,0.081,21.1
FB2,MC1,2023-06-03T15:15:00Z,0.24,0.91,85.83,21.9,99.8,452,15,0,0.08,21.2
FB2,MC1,2023-06-03T15:30:00Z,0.18,0.928,85.81,21.3,73.6,452,15,0,0.079,21.1
FB2,MC1,2023-06-03T15:45:00Z,0.16,0.937,85.81,21.2,70.9,453,15,0,0.079,20.9
FB2,MC1,2023-06-03T16:00:00Z,0.1,0.959,85.82,20.8,34.8,453,15,0,0.079,20.8
FB2,MC1,2023-06-03T16:15:00Z,0.05,0.978,85.8,20.5,57.1,454,15,0,0.078,20.6
FB2,MC1,2023-06-03T16:30:00Z,0.05,0.98,85.81,20.1,40.3,454,15,0,0.078,20.4
FB2,MC1,2023-06-03T16:45:00Z,0.05,0.98,85.82,20,34.2,454,15,0,0.078,20.3
FB2,MC1,2023-06-03T17:00:00Z,0.05,0.978,85.81,19.9,31.7,454,15,0,0.077,20.1
FB2,MC1,2023-06-03T17:15:00Z,0.05,0.98,85.84,19.8,24.9,454,15,0,0.077,20
FB2,MC1,2023-06-03T17:30:00Z,0.03,0.987,85.86,19.8,14.6,454,15,0,0.077,19.9
FB2,MC1,2023-06-03T17:45:00Z,0.01,0.996,85.87,19.8,12.5,454,15,0,0.077,19.8
FB2,MC1,2023-06-03T18:00:00Z,0,1,85.87,19.6,7.3,458,15,0,0.077,19.7
FB2,MC1,2023-06-03T18:15:00Z,0,1,85.91,19.5,0,456,15,0,0.077,19.7
FB2,MC1,2023-06-03T18:30:00Z,0,1.001,85.93,19.3,0,455,15,0,0.077,19.6
FB2,MC1,2023-06-03T18:45:00Z,0,1,85.93,19.1,0,455,15,0,0.076,19.5
FB2,MC1,2023-06-03T19:00:00Z,0,1,85.95,19,0,456,15,0,0.076,19.4
FB2,MC1,2023-06-03T19:15:00Z,0,0.999,85.96,19,0,456,15,0,0.076,19.4
FB2,MC1,2023-06-03T19:30:00Z,0,0.999,85.98,19,0,456,15,0,0.076,19.3
FB2,MC1,2023-06-03T19:45:00Z,0,1,86,19,0,455,15,0,0.076,19.2
FB2,MC1,2023-06-03T20:00:00Z,0,0.999,86,19,0,456,15,0,0.076,19.2
FB2,MC1,2023-06-03T20:15:00Z,0,1.001,86.01,18.8,0,455,15,0,0.076,19.1
FB2,MC1,2023-06-03T20:30:00Z,0,1.001,86.02,18.7,0,455,15,0,0.076,19
FB2,MC1,2023-06-03T20:45:00Z,0,1,86.04,18.8,0,455,15,0,0.076,18.9
FB2,MC1,2023-06-03T21:00:00Z,0,1,86.06,18.8,0,455,15,0,0.075,18.9
FB2,MC1,2023-06-03T21:15:00Z,0,1,86.09,18.8,0,455,15,0,0.075,18.8
FB2,MC1,2023-06-03T21:30:00Z,0,1,86.1,18.8,0,456,15,0,0.075,18.8
FB2,MC1,2023-06-03T21:45:00Z,0,1,86.11,18.7,0,456,15,0,0.075,18.8
FB2,MC1,2023-06-03T22:00:00Z,0,1,86.11,18.5,0,456,15,0,0.075,18.7
FB2,MC1,2023-06-03T22:15:00Z,0,0.999,86.1,18.6,0,455,15,0,0.075,18.6
FB2,MC1,2023-06-03T22:30:00Z,0.05,0.977,86.07,18.7,0,454,15,0,0.075,18.5
FB2,MC1,2023-06-03T22:45:00Z,0.06,0.971,86.06,18.4,0,454,15,0,0.075,18.4
FB2,MC1,2023-06-03T23:00:00Z,0.07,0.966,86.06,18.2,0,454,15,0,0.075,18.2
FB2,MC1,2023-06-03T23:15:00Z,0.07,0.967,86.05,18.2,0,454,15,0,0.074,18.1
FB2,MC1,2023-06-03T23:30:00Z,0.1,0.953,86.04,18.3,0,454,15,0,0.074,18
FB2,MC1,2023-06-03T23:45:00Z,0.07,0.968,86.03,18,0,454,15,0,0.074,17.9
FB2,MC1,2023-06-04T00:00:00Z,0.09,0.957,86.02,18.6,0,454,15,0,0.074,17.8
FB2,MC1,2023-06-04T00:15:00Z,0.09,0.957,86.01,18.4,0,454,15,0,0.074,17.8
FB2,MC1,2023-06-04T00:30:00Z,0.1,0.954,85.99,18.2,0,453,15,0,0.074,17.7
FB2,MC1,2023-06-04T00:45:00Z,0.12,0.941,85.98,18.2,0,454,15,0,0.074,17.6
FB2,MC1,2023-06-04T01:00:00Z,0.08,0.96,85.96,17.8,0,454,15,0,0.073,17.5
FB2,MC1,2023-06-04T01:15:00Z,0.1,0.953,85.93,17.9,0,454,15,0,0.073,17.4
FB2,MC1,2023-06-04T01:30:00Z,0.1,0.952,85.9,18.1,0,454,15,0,0.073,17.4
FB2,MC1,2023-06-04T01:45:00Z,0.08,0.958,85.88,17.7,0,454,15,0,0.073,17.3
FB2,MC1,2023-06-04T02:00:00Z,0.09,0.958,85.86,18,0,454,15,0,0.073,17.2
FB2,MC1,2023-06-04T02:15:00Z,0.12,0.942,85.86,18.4,0,453,15,0,0.073,17.2
FB2,MC1,2023-06-04T02:30:00Z,0.12,0.944,85.86,18.4,0,454,15,0,0.073,17.2
FB2,MC1,2023-06-04T02:45:00Z,0.07,0.965,85.86,18.3,0,454,15,0,0.072,17.2
FB2,MC1,2023-06-04T03:00:00Z,0.06,0.971,85.86,18.3,0,454,15,0,0.072,17.2
FB2,MC1,2023-06-04T03:15:00Z,0.03,0.987,85.86,18.2,0,455,15,0,0.072,17.3
FB2,MC1,2023-06-04T03:30:00Z,0,1,85.87,17.8,0,456,15,0,0.072,17.3
FB2,MC1,2023-06-04T03:45:00Z,0,1,85.89,18,0,455,15,0,0.072,17.4
FB2,MC1,2023-06-04T04:00:00Z,0,0.999,85.91,18.2,0,455,15,0,0.072,17.5
FB2,MC1,2023-06-04T04:15:00Z,0,0.999,85.91,18.1,0,455,15,0,0.072,17.5
FB2,MC1,2023-06-04T04:30:00Z,0,1,85.91,18.1,0,455,15,0,0.072,17.6
FB2,MC1,2023-06-04T04:45:00Z,0,1,85.92,18.1,0,455,15,0,0.072,17.6
FB2,MC1,2023-06-04T05:00:00Z,0.01,0.996,85.92,18.2,0,454,15,0,0.072,17.6
FB2,MC1,2023-06-04T05:15:00Z,0.04,0.979,85.92,18.2,0,455,15,0,0.072,17.6
FB2,MC1,2023-06-04T05:30:00Z,0.04,0.981,85.94,18,0,454,15,0,0.071,17.5
FB2,MC1,2023-06-04T05:45:00Z,0.03,0.984,85.95,17.6,5.5,455,15,0,0.071,17.4
FB2,MC1,2023-06-04T06:00:00Z,0.02,0.988,85.96,17.8,8.1,454,15,0,0.071,17.4
FB2,MC1,2023-06-04T06:15:00Z,0.07,0.966,85.96,18.4,10.3,454,15,0,0.071,17.4
FB2,MC1,2023-06-04T06:30:00Z,0.13,0.942,85.99,18.9,18.3,453,15,0,0.071,17.4
FB2,MC1,2023-06-04T06:45:00Z,0.18,0.92,86,19.2,18.7,453,15,0,0.071,17.5
FB2,MC1,2023-06-04T07:00:00Z,0.23,0.9,86.01,19.7,85.3,452,15,0,0.071,17.6
FB2,MC1,2023-06-04T07:15:00Z,0.28,0.884,86.01,20.6,56.4,452,15,0,0.071,17.9
FB2,MC1,2023-06-04T07:30:00Z,0.35,0.862,86.03,21.1,65,452,15,0,0.071,18
FB2,MC1,2023-06-04T07:45:00Z,0.45,0.827,86.03,21.8,196.1,450,9,0,0.07,18.2
FB2,MC1,2023-06-04T08:00:00Z,0.48,0.818,86.03,22,43.8,451,15,0,0.07,18.4
FB2,MC1,2023-06-04T08:15:00Z,0.35,0.865,86.04,21.9,88.3,451,15,0,0.07,18.6
FB2,MC1,2023-06-04T08:30:00Z,0.42,0.842,86.03,22.1,90.3,451,15,0,0.07,18.8
FB2,MC1,2023-06-04T08:45:00Z,0.47,0.829,86.04,22.7,165.3,451,15,0,0.07,19.1
FB2,MC1,2023-06-04T09:00:00Z,0.5,0.829,86.04,23.5,91.7,451,15,0,0.069,19.5
FB2,MC1,2023-06-04T09:15:00Z,0.43,0.851,86.04,23.7,99.2,451,15,0,0.069,19.8
FB2,MC1,2023-06-04T09:30:00Z,0.49,0.837,86.05,24.3,201,451,15,0,0.069,20.1
FB2,MC1,2023-06-04T09:45:00Z,0.41,0.86,86.05,23.8,109.3,451,15,0,0.068,20.4
FB2,MC1,2023-06-04T10:00:00Z,0.35,0.879,86.05,23.7,141.7,452,15,0,0.068,20.7
FB2,MC1,2023-06-04T10:15:00Z,0.35,0.881,86.04,23.6,133.3,452,15,0,0.068,21
FB2,MC1,2023-06-04T10:30:00Z,0.26,0.907,86.04,22.7,60.8,453,15,0,0.067,21.1
FB2,MC1,2023-06-04T10:45:00Z,0.17,0.934,86.05,22,45.2,453,15,0,0.067,21
FB2,MC1,2023-06-04T11:00:00Z,0.15,0.945,86.06,22,73.2,453,15,0,0.066,21.1
FB2,MC1,2023-06-04T11:15:00Z,0.14,0.948,86.07,22.1,97,453,15,0,0.066,21.2
FB2,MC1,2023-06-04T11:30:00Z,0.17,0.938,86.06,22.6,103.3,453,15,0,0.066,21.3
FB2,MC1,2023-06-04T11:45:00Z,0.24,0.915,86.04,22.9,141.7,452,15,0,0.066,21.5
FB2,MC1,2023-06-04T12:00:00Z,0.26,0.905,86.04,22.5,51.1,453,15,0,0.065,21.5
FB2,MC1,2023-06-04T12:15:00Z,0.16,0.933,86.04,20.8,35.9,453,15,0,0.065,21.3
FB2,MC1,2023-06-04T12:30:00Z,0.13,0.948,86.02,20.6,96.1,452,15,0,0.065,21.1
FB2,MC1,2023-06-04T12:45:00Z,0.19,0.926,86,21.3,141.5,452,15,0,0.065,21.2
FB2,MC1,2023-06-04T13:00:00Z,0.22,0.916,85.97,21.8,330,451,15,0,0.065,21.4
FB2,MC1,2023-06-04T13:15:00Z,0.35,0.876,85.95,23.1,160,451,15,0,0.064,21.7
FB2,MC1,2023-06-04T13:30:00Z,0.42,0.856,85.93,23.7,161.1,450,15,0,0.064,21.9
FB2,MC1,2023-06-04T13:45:00Z,0.4,0.86,85.91,23.4,79.3,452,15,0,0.063,22.1
FB2,MC1,2023-06-04T14:00:00Z,0.3,0.891,85.92,22.9,25.6,453,15,0,0.062,22
FB2,MC1,2023-06-04T14:15:00Z,0.11,0.953,85.93,19.9,9.7,932,15,15,0.086,21.5
FB2,MC1,2023-06-04T14:30:00Z,0.01,0.995,85.95,18.2,6.2,605,15,15,0.132,20.4
FB2,MC1,2023-06-04T14:45:00Z,0,1,85.97,17.7,4.6,799,15,15,0.162,19.8
FB2,MC1,2023-06-04T15:00:00Z,0,0.999,85.96,17.3,8.2,774,15,15,0.19,19
FB2,MC1,2023-06-04T15:15:00Z,0,1.001,85.9,17.5,14.6,602,15,15,0.18,18.5
FB2,MC1,2023-06-04T15:30:00Z,0,1,85.86,18,56.8,625,15,15,0.166,18.5
FB2,MC1,2023-06-04T15:45:00Z,0,1.001,85.91,18.7,87.9,560,15,15,0.159,18.6
FB2,MC1,2023-06-04T16:00:00Z,0,1,85.9,18.9,38.5,557,15,15,0.155,18.8
FB2,MC1,2023-06-04T16:15:00Z,0,0.999,85.94,19,21.6,654,15,15,0.151,18.9
FB2,MC1,2023-06-04T16:30:00Z,0,0.999,85.94,19,15.9,590,15,15,0.148,18.9
FB2,MC1,2023-06-04T16:45:00Z,0,0.999,85.95,18.9,11.5,539,15,15,0.146,19
FB2,MC1,2023-06-04T17:00:00Z,0,0.999,85.96,19,2.6,529,15,15,0.144,19
FB2,MC1,2023-06-04T17:15:00Z,0,1,85.98,18.7,0,531,15,15,0.142,18.9
FB2,MC1,2023-06-04T17:30:00Z,0.01,0.997,85.95,18.6,0,501,15,15,0.14,18.9
FB2,MC1,2023-06-04T17:45:00Z,0.01,0.994,85.98,18.6,0,517,15,15,0.139,18.8
FB2,MC1,2023-06-04T18:00:00Z,0,0.999,86,18.4,0,487,15,15,0.138,18.7
FB2,MC1,2023-06-04T18:15:00Z,0,0.999,86.02,18.4,0,476,15,15,0.137,18.6
FB2,MC1,2023-06-04T18:30:00Z,0,1,86.03,18.6,0,473,15,15,0.136,18.5
FB2,MC1,2023-06-04T18:45:00Z,0,1,86.04,18.6,0,475,15,15,0.135,18.5
FB2,MC1,2023-06-04T19:00:00Z,0,1.001,86.04,18.6,0,477,15,15,0.134,18.4
FB2,MC1,2023-06-04T19:15:00Z,0,1,86.04,18.6,0,479,15,15,0.133,18.4
FB2,MC1,2023-06-04T19:30:00Z,0,1,86.08,18.6,0,504,15,15,0.133,18.4
FB2,MC1,2023-06-04T19:45:00Z,0,1,86.1,18.6,0,598,15,15,0.133,18.4
FB2,MC1,2023-06-04T20:00:00Z,0,1.001,86.12,18.4,0,561,15,15,0.132,18.4
FB2,MC1,2023-06-04T20:15:00Z,0,1,86.15,18.3,0,529,15,15,0.132,18.4
FB2,MC1,2023-06-04T20:30:00Z,0,1,86.17,18.1,0,553,15,15,0.132,18.3
FB2,MC1,2023-06-04T20:45:00Z,0,1,86.22,18.1,0,858,15,15,0.157,18.3
FB2,MC1,2023-06-04T21:00:00Z,0,1,86.24,18,0,879,15,15,0.237,18
FB2,MC1,2023-06-04T21:15:00Z,0,1,86.23,17.6,0,681,15,15,0.214,17.8
FB2,MC1,2023-06-04T21:30:00Z,0,0.999,86.22,17.4,0,616,15,15,0.194,17.7
FB2,MC1,2023-06-04T21:45:00Z,0,1,86.21,17.5,0,599,15,15,0.181,17.7
FB2,MC1,2023-06-04T22:00:00Z,0,0.999,86.21,17.6,0,597,15,15,0.173,17.7
FB2,MC1,2023-06-04T22:15:00Z,0,1,86.2,17.7,0,595,15,15,0.167,17.7
FB2,MC1,2023-06-04T22:30:00Z,0,1,86.18,17.8,0,572,15,15,0.163,17.7
FB2,MC1,2023-06-04T22:45:00Z,0,1,86.19,17.9,0,565,15,15,0.16,17.7
FB2,MC1,2023-06-04T23:00:00Z,0,1,86.19,17.9,0,566,15,15,0.157,17.7
FB2,MC1,2023-06-04T23:15:00Z,0,1,86.18,17.9,0,554,15,15,0.155,17.7
FB2,MC1,2023-06-04T23:30:00Z,0,1.001,86.17,17.8,0,561,15,15,0.153,17.7
FB2,MC1,2023-06-04T23:45:00Z,0,1.001,86.14,17.9,0,538,15,15,0.151,17.7
FB2,MC1,2023-06-05T00:00:00Z,0,1,86.14,18,0,519,15,15,0.15,17.7
FB2,MC1,2023-06-05T00:15:00Z,0,0.999,86.12,18.1,0,510,15,15,0.149,17.7
FB2,MC1,2023-06-05T00:30:00Z,0,1,86.1,18.1,0,518,15,15,0.147,17.7
FB2,MC1,2023-06-05T00:45:00Z,0,0.999,86.08,18,0,525,15,15,0.146,17.7
FB2,MC1,2023-06-05T01:00:00Z,0,1,86.09,17.7,0,537,15,15,0.145,17.6
FB2,MC1,2023-06-05T01:15:00Z,0,1,86.09,17.6,0,553,15,15,0.144,17.6
FB2,MC1,2023-06-05T01:30:00Z,0,1.001,86.09,17.6,0,537,15,15,0.143,17.6
FB2,MC1,2023-06-05T01:45:00Z,0,1,86.08,17.4,0,529,15,15,0.142,17.5
FB2,MC1,2023-06-05T02:00:00Z,0,1,86.04,17.4,0,523,15,15,0.141,17.5
FB2,MC1,2023-06-05T02:15:00Z,0,1.001,86.02,17.3,0,529,15,15,0.141,17.4
FB2,MC1,2023-06-05T02:30:00Z,0,1,86.01,17.3,0,540,15,15,0.14,17.3
FB2,MC1,2023-06-05T02:45:00Z,0,1,86.02,17.3,0,506,15,15,0.139,17.2
FB2,MC1,2023-06-05T03:00:00Z,0,1,86.01,17.1,0,510,15,15,0.138,17.2
FB2,MC1,2023-06-05T03:15:00Z,0,1.001,85.99,17.1,0,489,15,15,0.137,17
FB2,MC1,2023-06-05T03:30:00Z,0,1,86,17.3,0,478,15,15,0.137,16.9
FB2,MC1,2023-06-05T03:45:00Z,0,0.998,86.01,17.4,0,467,15,15,0.136,16.8
FB2,MC1,2023-06-05T04:00:00Z,0.02,0.989,86,17.4,0,460,15,14,0.135,16.8
FB2,MC1,2023-06-05T04:15:00Z,0.02,0.991,86,17.4,0,459,15,0,0.134,16.7
FB2,MC1,2023-06-05T04:30:00Z,0.03,0.983,86.01,17.3,0,457,15,1,0.134,16.7
FB2,MC1,2023-06-05T04:45:00Z,0.09,0.955,86.01,17.5,0,456,15,0,0.133,16.6
FB2,MC1,2023-06-05T05:00:00Z,0.03,0.985,86,17.2,0,456,15,0,0.132,16.5
FB2,MC1,2023-06-05T05:15:00Z,0.06,0.972,86.01,17.4,0,455,15,0,0.132,16.5
FB2,MC1,2023-06-05T05:30:00Z,0.1,0.948,86.03,17.6,0,456,15,0,0.131,16.4
FB2,MC1,2023-06-05T05:45:00Z,0.13,0.937,86.04,17.7,6.4,455,15,0,0.13,16.4
FB2,MC1,2023-06-05T06:00:00Z,0.13,0.938,86.07,17.7,10.8,454,15,0,0.13,16.4
FB2,MC1,2023-06-05T06:15:00Z,0.15,0.927,86.1,17.7,13.2,454,15,0,0.129,16.4
FB2,MC1,2023-06-05T06:30:00Z,0.24,0.885,86.12,18.4,18.5,453,15,0,0.129,16.4
FB2,MC1,2023-06-05T06:45:00Z,0.28,0.872,86.12,18.8,24.5,453,15,0,0.128,16.4
FB2,MC1,2023-06-05T07:00:00Z,0.2,0.909,86.15,18.7,85.5,453,15,0,0.128,16.5
FB2,MC1,2023-06-05T07:15:00Z,0.15,0.935,86.16,19.2,55.3,454,15,0,0.128,16.6
FB2,MC1,2023-06-05T07:30:00Z,0.1,0.956,86.15,19.8,78.2,453,15,0,0.128,16.8
FB2,MC1,2023-06-05T07:45:00Z,0.14,0.941,86.15,20.4,83.1,453,15,0,0.128,17.2
FB2,MC1,2023-06-05T08:00:00Z,0.21,0.913,86.16,20.9,76.9,453,15,0,0.127,17.4
FB2,MC1,2023-06-05T08:15:00Z,0.29,0.884,86.17,21,69.4,452,15,0,0.127,17.7
FB2,MC1,2023-06-05T08:30:00Z,0.29,0.885,86.18,21,57.3,452,15,0,0.126,17.9
FB2,MC1,2023-06-05T08:45:00Z,0.29,0.882,86.2,21.1,62.1,452,15,0,0.126,18.1
FB2,MC1,2023-06-05T09:00:00Z,0.24,0.904,86.2,21.4,78.6,452,15,0,0.126,18.4
FB2,MC1,2023-06-05T09:15:00Z,0.29,0.89,86.2,21.7,78.9,452,15,0,0.125,18.6
FB2,MC1,2023-06-05T09:30:00Z,0.33,0.871,86.21,21.6,81.3,452,15,0,0.125,18.8
FB2,MC1,2023-06-05T09:45:00Z,0.33,0.869,86.2,21.5,88.6,452,15,0,0.124,18.9
FB2,MC1,2023-06-05T10:00:00Z,0.36,0.864,86.19,21.9,107.3,451,15,0,0.124,19.1
FB2,MC1,2023-06-05T10:15:00Z,0.44,0.838,86.19,22.4,111.5,451,15,0,0.123,19.3
FB2,MC1,2023-06-05T10:30:00Z,0.56,0.793,86.19,22.5,142.8,451,15,0,0.122,19.5
FB2,MC1,2023-06-05T10:45:00Z,0.53,0.806,86.19,22.5,153.8,451,15,0,0.122,19.6
FB2,MC1,2023-06-05T11:00:00Z,0.52,0.81,86.18,22.7,192.6,451,15,0,0.121,19.8
FB2,MC1,2023-06-05T11:15:00Z,0.55,0.801,86.18,22.8,152.9,450,15,0,0.12,19.9
FB2,MC1,2023-06-05T11:30:00Z,0.55,0.792,86.19,22.2,134.4,450,15,0,0.119,20
FB2,MC1,2023-06-05T11:45:00Z,0.65,0.753,86.19,21.9,143.9,450,14,0,0.118,20
FB2,MC1,2023-06-05T12:00:00Z,0.72,0.727,86.19,22,178.5,450,5,0,0.117,19.9
FB2,MC1,2023-06-05T12:15:00Z,0.78,0.713,86.17,22.4,185.3,449,0,0,0.116,20
FB2,MC1,2023-06-05T12:30:00Z,0.73,0.736,86.15,22.7,139.5,449,0,0,0.115,20
FB2,MC1,2023-06-05T12:45:00Z,0.67,0.755,86.14,22.5,207.6,449,0,0,0.115,20
FB2,MC1,2023-06-05T13:00:00Z,0.62,0.774,86.12,22.8,293.9,449,0,0,0.114,20.3
FB2,MC1,2023-06-05T13:15:00Z,0.64,0.771,86.11,23,339.1,449,0,0,0.113,20.5
FB2,MC1,2023-06-05T13:30:00Z,0.65,0.774,86.08,23.5,197.4,450,0,0,0.112,20.7
FB2,MC1,2023-06-05T13:45:00Z,0.53,0.815,86.05,23.5,282.9,450,11,0,0.111,21
FB2,MC1,2023-06-05T14:00:00Z,0.52,0.823,86.02,23.6,204,450,12,0,0.111,21.4
FB2,MC1,2023-06-05T14:15:00Z,0.56,0.805,86.01,23.4,143.4,450,13,0,0.11,21.4
FB2,MC1,2023-06-05T14:30:00Z,0.49,0.822,86,22.8,99.2,451,15,0,0.109,21.4
FB2,MC1,2023-06-05T14:45:00Z,0.35,0.868,86,22.2,77.1,451,15,0,0.108,21.3
FB2,MC1,2023-06-05T15:00:00Z,0.24,0.906,85.98,21.6,202.5,451,15,0,0.107,21.2
FB2,MC1,2023-06-05T15:15:00Z,0.26,0.899,85.97,21.9,126.3,451,15,0,0.107,21.2
FB2,MC1,2023-06-05T15:30:00Z,0.23,0.911,85.96,21.6,60.1,452,15,0,0.106,21.2
FB2,MC1,2023-06-05T15:45:00Z,0.22,0.914,85.96,21.5,83.9,452,15,0,0.106,21.2
FB2,MC1,2023-06-05T16:00:00Z,0.18,0.926,85.97,21,59.9,452,15,0,0.105,21.1
FB2,MC1,2023-06-05T16:15:00Z,0.15,0.938,85.98,20.8,22.2,453,15,0,0.104,21
FB2,MC1,2023-06-05T16:30:00Z,0.1,0.959,86,20.6,8.8,464,15,10,0.104,20.8
FB2,MC1,2023-06-05T16:45:00Z,0.08,0.968,86.04,20.3,15.2,460,15,15,0.104,20.7
FB2,MC1,2023-06-05T17:00:00Z,0.08,0.965,86.04,20.1,5.7,498,15,2,0.103,20.6
FB2,MC1,2023-06-05T17:15:00Z,0.05,0.979,86.05,19.5,0,611,15,15,0.104,20.5
FB2,MC1,2023-06-05T17:30:00Z,0,0.998,86.08,19.1,0,559,15,15,0.108,20.3
FB2,MC1,2023-06-05T17:45:00Z,0,1,86.08,18.7,0,521,15,15,0.108,20.1
FB2,MC1,2023-06-05T18:00:00Z,0,1,86.1,18.4,0,509,15,15,0.108,19.9
FB2,MC1,2023-06-05T18:15:00Z,0,1.001,86.11,18.4,0,507,15,15,0.108,19.7
FB2,MC1,2023-06-05T18:30:00Z,0,1.001,86.12,18.4,0,502,15,15,0.108,19.6
FB2,MC1,2023-06-05T18:45:00Z,0,1,86.12,18.4,0,495,15,15,0.107,19.5
FB2,MC1,2023-06-05T19:00:00Z,0,0.999,86.13,18.3,0,492,15,15,0.107,19.4
FB2,MC1,2023-06-05T19:15:00Z,0,1,86.15,18.2,0,489,15,15,0.107,19.3
FB2,MC1,2023-06-05T19:30:00Z,0,0.999,86.17,18.2,0,489,15,15,0.107,19.2
FB2,MC1,2023-06-05T19:45:00Z,0,1,86.17,18.2,0,488,15,15,0.107,19.2
FB2,MC1,2023-06-05T20:00:00Z,0,1,86.17,18.2,0,487,15,15,0.107,19.1
FB2,MC1,2023-06-05T20:15:00Z,0,1,86.18,18.2,0,487,15,15,0.107,19.1
FB2,MC1,2023-06-05T20:30:00Z,0,1,86.19,18.3,0,487,15,15,0.106,19
FB2,MC1,2023-06-05T20:45:00Z,0,1,86.19,18.2,0,485,15,15,0.106,18.9
FB2,MC1,2023-06-05T21:00:00Z,0,1,86.19,18.2,0,484,15,15,0.106,18.9
FB2,MC1,2023-06-05T21:15:00Z,0,0.999,86.19,18.1,0,479,15,15,0.106,18.8
FB2,MC1,2023-06-05T21:30:00Z,0,1,86.21,18,0,477,15,15,0.106,18.7
FB2,MC1,2023-06-05T21:45:00Z,0,0.999,86.22,18,0,473,15,15,0.106,18.7
FB2,MC1,2023-06-05T22:00:00Z,0,1,86.22,18,0,470,15,15,0.106,18.6
FB2,MC1,2023-06-05T22:15:00Z,0,1.001,86.23,18,0,470,15,15,0.106,18.5
FB2,MC1,2023-06-05T22:30:00Z,0,1.001,86.23,17.8,0,469,15,15,0.106,18.4
FB2,MC1,2023-06-05T22:45:00Z,0,0.999,86.24,17.8,0,471,15,15,0.105,18.3
FB2,MC1,2023-06-05T23:00:00Z,0.01,0.997,86.24,17.8,0,471,15,15,0.105,18.1
FB2,MC1,2023-06-05T23:15:00Z,0,0.998,86.23,18.1,0,474,15,15,0.105,18
FB2,MC1,2023-06-05T23:30:00Z,0.01,0.997,86.24,18,0,474,15,15,0.105,18
FB2,MC1,2023-06-05T23:45:00Z,0,0.999,86.25,17.8,0,475,15,15,0.105,17.9
FB2,MC1,2023-06-06T00:00:00Z,0,1,86.24,17.8,0,475,15,15,0.105,17.8
FB2,MC1,2023-06-06T00:15:00Z,0.01,0.995,86.23,18.1,0,476,15,15,0.105,17.8
FB2,MC1,2023-06-06T00:30:00Z,0.02,0.988,86.22,18.2,0,476,15,15,0.105,17.8
FB2,MC1,2023-06-06T00:45:00Z,0.03,0.986,86.2,18.2,0,476,15,15,0.104,17.8
FB2,MC1,2023-06-06T01:00:00Z,0.03,0.987,86.2,18.1,0,476,15,15,0.104,17.7
FB2,MC1,2023-06-06T01:15:00Z,0,0.999,86.18,17.7,0,475,15,15,0.104,17.7
FB2,MC1,2023-06-06T01:30:00Z,0,1,86.17,17.6,0,474,15,15,0.104,17.6
FB2,MC1,2023-06-06T01:45:00Z,0,0.998,86.15,17.7,0,473,15,15,0.104,17.6
FB2,MC1,2023-06-06T02:00:00Z,0.02,0.99,86.13,17.7,0,470,15,15,0.104,17.6
FB2,MC1,2023-06-06T02:15:00Z,0.02,0.988,86.11,17.7,0,470,15,15,0.103,17.5
FB2,MC1,2023-06-06T02:30:00Z,0,1,86.11,17.3,0,469,15,15,0.103,17.4
