Tree,MC,Timestamp,Port3_RH,Port3_Temp,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_ATM22_temp,Port2_Gust_speed,Port2_ATM22_Xaxis,Port2_Wind_direction,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LWS_Count,Port6_LW_minutes_H,Port5_ECRN-100_Precipitation,Port5_ECRN-100_Precip_max
FB3,MC3,2023-06-02T12:45:00Z,0.924,20.4,85.73,0.18,-2.4,1.95,21,3.81,-3.9,228,216.6,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T13:00:00Z,0.927,20.8,85.71,0.18,-2.4,1.04,21.6,3.65,-3.9,227,280.7,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T13:15:00Z,0.925,20.7,85.7,0.18,-2.4,1.31,21.4,4.14,-3.9,225,212.2,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T13:30:00Z,0.931,20.1,85.68,0.16,-2.4,1.82,20.8,4.11,-3.9,226,156.6,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T13:45:00Z,0.947,19.6,85.67,0.12,-2.3,2.31,20.1,4.78,-3.9,228,128.9,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T14:00:00Z,0.951,19.5,85.65,0.11,-2.3,2.02,20.1,4.25,-4,226,129.8,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T14:15:00Z,0.935,19.9,85.63,0.15,-2.4,1.85,20.4,3.61,-4,228,149.8,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T14:30:00Z,0.913,20.5,85.62,0.21,-2.3,1.2,21,4.25,-4,225,182.7,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T14:45:00Z,0.898,21.1,85.6,0.25,-2.2,1.08,21.6,3.67,-3.9,224,195.9,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T15:00:00Z,0.879,21.8,85.57,0.31,-2.4,0.65,22.4,3.85,-3.9,226,229.1,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T15:15:00Z,0.849,22.4,85.56,0.41,-2.4,1.37,23.1,3.61,-4,219,128.9,0,15,450,15,450,0,NA,NA
FB3,MC3,2023-06-02T15:30:00Z,0.837,22,85.56,0.43,-2.3,1.6,23.2,4.07,-3.9,217,108.6,0,15,451,15,450,0,NA,NA
FB3,MC3,2023-06-02T15:45:00Z,0.838,21.9,85.56,0.42,-2.4,1.88,23.2,4.6,-3.9,222,116.6,0,15,451,4,450,0,NA,NA
FB3,MC3,2023-06-02T16:00:00Z,0.844,21.6,85.57,0.4,-2.4,1.94,22.8,4.63,-4,218,172.7,0,15,451,5,450,0,NA,NA
FB3,MC3,2023-06-02T16:15:00Z,0.87,21.4,85.58,0.33,-2.4,1.84,22.7,3.85,-4,217,119.9,0,15,451,13,450,0,NA,NA
FB3,MC3,2023-06-02T16:30:00Z,0.879,20.9,85.59,0.3,-2.4,1.46,21.8,3.45,-4,220,46.3,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T16:45:00Z,0.919,20.4,85.59,0.19,-2.3,1.01,21,2.36,-4,226,24.2,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T17:00:00Z,0.942,20,85.59,0.14,-2.3,1.34,20.6,2.76,-4,226,24,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T17:15:00Z,0.919,20.5,85.6,0.19,-2.3,0.85,21,2.53,-4,215,27.5,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T17:30:00Z,0.887,20.6,85.6,0.27,-2.3,0.88,20.9,2.04,-4,216,19,0,15,452,15,451,0,NA,NA
FB3,MC3,2023-06-02T17:45:00Z,0.881,20.2,85.62,0.28,-2.3,1.28,20.4,2.02,-4,223,12.3,0,15,452,15,451,0,NA,NA
FB3,MC3,2023-06-02T18:00:00Z,0.885,19.8,85.64,0.26,-2.3,1.25,20,1.96,-4,223,4.8,0,15,452,15,451,0,NA,NA
FB3,MC3,2023-06-02T18:15:00Z,0.889,19.6,85.65,0.25,-2.3,1.48,19.8,2.02,-4,222,0,0,15,452,15,451,0,NA,NA
FB3,MC3,2023-06-02T18:30:00Z,0.878,19.5,85.66,0.28,-2.3,1.47,19.6,2.38,-4,219,0,0,15,452,15,451,0,NA,NA
FB3,MC3,2023-06-02T18:45:00Z,0.857,19.4,85.68,0.32,-2.4,1.49,19.6,2.55,-4,219,0,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T19:00:00Z,0.855,19.3,85.7,0.32,-2.3,1.53,19.4,2.44,-4.1,217,0,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T19:15:00Z,0.847,19.3,85.72,0.34,-2.3,1.23,19.4,2.74,-4,219,0,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T19:30:00Z,0.847,19.5,85.73,0.35,-2.2,1.12,19.5,2.84,-4,218,0,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T19:45:00Z,0.866,19.1,85.72,0.3,-2.3,1.51,19.1,2.61,-4,214,0,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T20:00:00Z,0.869,19,85.72,0.29,-2.3,1.69,19,2.28,-4,215,0,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-02T20:15:00Z,0.874,19,85.73,0.28,-2.2,1.43,19,2.68,-4,215,0,0,15,452,15,451,0,NA,NA
FB3,MC3,2023-06-02T20:30:00Z,0.89,18.8,85.72,0.24,-2.3,1.5,18.8,2.55,-4,212,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T20:45:00Z,0.914,18.6,85.74,0.18,-2.3,1.89,18.6,3.07,-4.1,212,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T21:00:00Z,0.93,18.5,85.74,0.15,-2.3,1.89,18.5,3.1,-4,212,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T21:15:00Z,0.939,18.4,85.75,0.13,-2.2,1.96,18.4,3.29,-4.1,212,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T21:30:00Z,0.937,18.4,85.76,0.13,-2.2,1.79,18.4,2.68,-4,212,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T21:45:00Z,0.943,18.4,85.76,0.12,-2.2,1.71,18.4,3.1,-4,213,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-02T22:00:00Z,0.952,18.3,85.76,0.1,-2.2,1.85,18.4,3.24,-4.1,214,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-02T22:15:00Z,0.969,18.3,85.75,0.06,-2.2,1.8,18.3,5.08,-4.1,215,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-02T22:30:00Z,0.982,18.2,85.76,0.04,-2.3,1.73,18.3,4.34,-4,218,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-02T22:45:00Z,0.987,18.1,85.77,0.03,-2.2,1.57,18.1,3.49,-4,221,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-02T23:00:00Z,0.985,18,85.75,0.03,-2.3,1.49,18,2.66,-4.1,223,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-02T23:15:00Z,0.981,17.9,85.73,0.04,-2.2,1.56,17.9,4.3,-4.1,224,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-02T23:30:00Z,0.983,17.8,85.72,0.03,-2.3,1.83,17.8,3.18,-4,225,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-02T23:45:00Z,0.975,17.9,85.72,0.05,-2.3,1.66,17.9,2.87,-4.1,224,0,0,15,453,15,454,0,NA,NA
FB3,MC3,2023-06-03T00:00:00Z,0.965,18.1,85.71,0.07,-2.2,1.72,18,3.14,-4,224,0,0,15,453,15,454,0,NA,NA
FB3,MC3,2023-06-03T00:15:00Z,0.977,17.9,85.7,0.05,-2.3,1.69,17.9,3.04,-4.1,224,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T00:30:00Z,0.987,17.8,85.68,0.03,-2.2,1.49,17.8,2.05,-4.1,220,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T00:45:00Z,0.979,17.8,85.67,0.04,-2.2,1.48,17.8,2.46,-4.1,221,0,0,15,453,15,454,0,NA,NA
FB3,MC3,2023-06-03T01:00:00Z,0.962,17.8,85.66,0.08,-2.2,1.43,17.8,2.38,-4,221,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T01:15:00Z,0.944,17.9,85.64,0.12,-2.2,1.3,17.8,2.41,-4.1,222,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T01:30:00Z,0.937,18,85.64,0.13,-2.2,1.32,17.9,2.34,-4.1,221,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T01:45:00Z,0.934,18,85.64,0.14,-2.2,0.89,17.9,1.77,-4.1,217,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T02:00:00Z,0.937,17.8,85.62,0.13,-2.2,0.65,17.8,2.56,-4,215,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T02:15:00Z,0.936,17.9,85.61,0.13,-2.3,0.9,17.8,2.45,-4.2,218,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T02:30:00Z,0.944,17.9,85.6,0.12,-2.2,0.98,17.9,2.01,-4,218,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T02:45:00Z,0.954,18,85.59,0.1,-2.3,1.42,18,3.21,-4.1,220,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T03:00:00Z,0.958,18.1,85.59,0.09,-2.3,0.95,18,1.8,-4.1,219,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T03:15:00Z,0.962,18,85.6,0.08,-2.2,1.16,18,1.69,-4.1,217,0,0,15,453,15,454,0,NA,NA
FB3,MC3,2023-06-03T03:30:00Z,0.97,18.1,85.6,0.06,-2.2,0.84,18.1,1.37,-4,218,0,0,15,453,15,454,0,NA,NA
FB3,MC3,2023-06-03T03:45:00Z,0.959,17.9,85.59,0.08,-2.2,1,17.8,1.8,-4.1,218,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T04:00:00Z,0.946,18,85.6,0.11,-2.2,0.83,18,1.68,-4,218,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T04:15:00Z,0.936,18.1,85.6,0.13,-2.2,0.64,18,1.13,-4,217,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T04:30:00Z,0.935,18.1,85.59,0.14,-2.2,0.52,18.1,1.54,-4,221,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T04:45:00Z,0.932,18.1,85.59,0.14,-2.2,0.66,18,1.44,-4.1,219,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T05:00:00Z,0.929,18.1,85.59,0.15,-2.2,0.72,18.1,1.31,-4,219,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T05:15:00Z,0.929,18.1,85.6,0.15,-2.2,0.82,18,1.44,-4.1,219,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T05:30:00Z,0.928,18.1,85.6,0.15,-2.2,0.74,18.1,1.12,-4.1,220,6.4,0,15,453,15,452,0,NA,NA
FB3,MC3,2023-06-03T05:45:00Z,0.933,18.1,85.61,0.14,-2.2,1.39,18.4,2.84,-4.1,218,29.8,0,15,453,15,452,0,NA,NA
FB3,MC3,2023-06-03T06:00:00Z,0.924,18.6,85.62,0.16,-2.2,1.18,18.9,2.11,-4.1,213,29.7,0,15,452,15,450,0,NA,NA
FB3,MC3,2023-06-03T06:15:00Z,0.905,19.2,85.64,0.21,-2.2,1.28,19.6,2.01,-4,218,33.3,0,15,452,7,449,0,NA,NA
FB3,MC3,2023-06-03T06:30:00Z,0.895,19.6,85.65,0.24,-2.3,1.06,20.5,2.14,-3.9,218,39.2,0,15,452,8,450,0,NA,NA
FB3,MC3,2023-06-03T06:45:00Z,0.878,20.2,85.66,0.29,-2.3,0.74,21.1,2.42,-3.9,202,45,0,15,451,13,450,0,NA,NA
FB3,MC3,2023-06-03T07:00:00Z,0.862,20.8,85.67,0.34,-2.4,0.51,21.5,1.5,-3.9,195,50.7,0,15,451,12,450,0,NA,NA
FB3,MC3,2023-06-03T07:15:00Z,0.846,21.2,85.68,0.39,-2.4,0.38,22,1.12,-3.8,204,59.3,0,15,451,1,450,0,NA,NA
FB3,MC3,2023-06-03T07:30:00Z,0.83,21.4,85.7,0.43,-2.5,0.48,22,1.51,-3.8,220,59.7,0,15,450,0,449,0,NA,NA
FB3,MC3,2023-06-03T07:45:00Z,0.815,21.8,85.71,0.48,-2.4,0.36,22.4,0.89,-3.8,241,63.7,0,15,450,0,450,0,NA,NA
FB3,MC3,2023-06-03T08:00:00Z,0.807,22.1,85.72,0.51,-2.5,0.45,22.5,1.21,-3.9,229,66.7,0,15,450,1,450,0,NA,NA
FB3,MC3,2023-06-03T08:15:00Z,0.806,22.2,85.73,0.52,-2.5,0.64,22.8,1.71,-3.8,219,253.4,0,13,450,0,448,0,NA,NA
FB3,MC3,2023-06-03T08:30:00Z,0.809,22.2,85.75,0.51,-2.5,0.87,22.6,2.28,-3.8,219,683.7,0,2,450,0,448,0,NA,NA
FB3,MC3,2023-06-03T08:45:00Z,0.814,22.1,85.74,0.49,-2.5,0.87,22.6,2.14,-3.8,214,729.9,0,0,449,0,447,0,NA,NA
FB3,MC3,2023-06-03T09:00:00Z,0.821,22.1,85.76,0.48,-2.5,0.72,22.4,2.11,-3.9,222,770.7,0,0,449,0,447,0,NA,NA
FB3,MC3,2023-06-03T09:15:00Z,0.83,22.2,85.76,0.46,-2.5,0.91,22.7,3.1,-3.9,218,681.7,0,0,449,0,448,0,NA,NA
FB3,MC3,2023-06-03T09:30:00Z,0.846,21.6,85.78,0.4,-2.6,1.46,22.2,5.01,-3.8,222,795.6,0,1,450,0,448,0,NA,NA
FB3,MC3,2023-06-03T09:45:00Z,0.849,22,85.77,0.4,-2.5,1.12,22.5,3.52,-3.8,225,586.5,0,0,449,0,449,0,NA,NA
FB3,MC3,2023-06-03T10:00:00Z,0.865,21.6,85.77,0.35,-2.5,1.46,22.2,4.49,-3.9,221,273.9,0,2,450,0,449,0,NA,NA
FB3,MC3,2023-06-03T10:15:00Z,0.87,21.6,85.76,0.34,-2.6,1.41,22.4,4.16,-3.8,226,236,0,13,450,0,449,0,NA,NA
FB3,MC3,2023-06-03T10:30:00Z,0.846,22.5,85.77,0.42,-2.5,1.51,23.1,4.16,-3.9,218,266.2,0,3,450,0,449,0,NA,NA
FB3,MC3,2023-06-03T10:45:00Z,0.87,21.6,85.77,0.34,-2.7,2.3,22.3,6.67,-3.8,228,195.9,0,9,450,0,450,0,NA,NA
FB3,MC3,2023-06-03T11:00:00Z,0.88,21.7,85.76,0.31,-2.5,1.33,22.5,2.85,-3.8,216,146.1,0,15,450,7,450,0,NA,NA
FB3,MC3,2023-06-03T11:15:00Z,0.865,22.2,85.76,0.36,-2.6,1.8,22.8,4.09,-3.9,217,310.7,0,6,450,2,450,0,NA,NA
FB3,MC3,2023-06-03T11:30:00Z,0.88,21.9,85.75,0.31,-2.6,2.24,22.7,4.41,-3.8,218,321.4,0,13,450,7,450,0,NA,NA
FB3,MC3,2023-06-03T11:45:00Z,0.867,22.2,85.73,0.35,-2.6,2.21,23,5.19,-3.8,219,240.4,0,9,450,2,450,0,NA,NA
FB3,MC3,2023-06-03T12:00:00Z,0.874,22.2,85.72,0.34,-2.6,2.16,23,4.87,-3.8,223,444.6,0,7,450,4,449,0,NA,NA
FB3,MC3,2023-06-03T12:15:00Z,0.876,22.2,85.72,0.33,-2.6,2.2,23,4.89,-3.8,220,291.1,0,11,450,0,450,0,NA,NA
FB3,MC3,2023-06-03T12:30:00Z,0.891,21.7,85.7,0.28,-2.7,2.93,22.5,7.53,-3.9,226,386,0,10,450,11,450,0,NA,NA
FB3,MC3,2023-06-03T12:45:00Z,0.896,21.8,85.68,0.27,-2.6,2.34,22.6,5.71,-3.8,226,244.6,0,15,450,8,450,0,NA,NA
FB3,MC3,2023-06-03T13:00:00Z,0.896,21.4,85.68,0.27,-2.5,2.22,22.2,5.51,-3.9,222,209.3,0,15,450,13,450,0,NA,NA
FB3,MC3,2023-06-03T13:15:00Z,0.912,21.1,85.65,0.22,-2.5,1.83,21.7,4.07,-3.9,231,142.3,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-03T13:30:00Z,0.898,21.7,85.65,0.26,-2.5,2.06,22.4,5.45,-3.9,223,202.9,0,15,451,13,450,0,NA,NA
FB3,MC3,2023-06-03T13:45:00Z,0.898,21.5,85.63,0.26,-2.5,2.27,22.4,6.38,-3.9,226,181.5,0,15,450,13,450,0,NA,NA
FB3,MC3,2023-06-03T14:00:00Z,0.913,21.4,85.62,0.22,-2.6,2.71,22.1,5.48,-3.9,225,154.4,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-03T14:15:00Z,0.906,21.3,85.59,0.24,-2.6,2.05,22,5.04,-3.9,229,135.7,0,15,451,15,450,0,NA,NA
FB3,MC3,2023-06-03T14:30:00Z,0.9,21.4,85.61,0.26,-2.5,2.18,22.2,5.89,-3.9,224,205.3,0,15,451,15,450,0,NA,NA
FB3,MC3,2023-06-03T14:45:00Z,0.913,21.2,85.63,0.22,-2.5,1.47,21.8,4.99,-3.8,232,88.4,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-03T15:00:00Z,0.932,21.1,85.6,0.17,-2.5,1.66,21.8,4.74,-3.9,229,169.4,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-03T15:15:00Z,0.897,21.8,85.59,0.27,-2.5,1.4,22.3,3.86,-3.9,222,111,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-03T15:30:00Z,0.914,21.2,85.58,0.22,-2.4,1.44,21.8,3.91,-3.9,228,119.6,0,15,451,15,450,0,NA,NA
FB3,MC3,2023-06-03T15:45:00Z,0.919,21,85.58,0.2,-2.4,1.63,21.6,4.61,-3.9,230,85.1,0,15,451,15,451,0,NA,NA
FB3,MC3,2023-06-03T16:00:00Z,0.943,20.6,85.58,0.14,-2.4,1.95,21,4.85,-3.9,233,56.9,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-03T16:15:00Z,0.955,20.4,85.56,0.11,-2.5,1.83,20.9,3.49,-3.9,226,85.9,0,15,453,15,452,0,NA,NA
FB3,MC3,2023-06-03T16:30:00Z,0.957,20,85.57,0.1,-2.4,2.37,20.4,4.87,-3.9,231,56.8,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-03T16:45:00Z,0.962,19.8,85.58,0.09,-2.4,2.53,20.1,4.27,-4,230,48,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-03T17:00:00Z,0.949,19.8,85.58,0.12,-2.4,2.42,20,4.28,-4,227,42.1,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-03T17:15:00Z,0.952,19.7,85.6,0.11,-2.3,2,20,3.35,-4,225,32,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-03T17:30:00Z,0.966,19.6,85.62,0.08,-2.4,2.48,19.9,4.08,-4,224,20.5,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T17:45:00Z,0.977,19.6,85.63,0.05,-2.4,2.36,19.8,4.91,-4,222,17.6,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T18:00:00Z,0.983,19.4,85.63,0.04,-2.4,2.41,19.6,4.72,-4,220,9.9,0,15,454,15,455,0,NA,NA
FB3,MC3,2023-06-03T18:15:00Z,0.989,19.3,85.67,0.02,-2.4,2.51,19.5,4.51,-3.9,218,0,0,15,455,15,454,0,NA,NA
FB3,MC3,2023-06-03T18:30:00Z,0.994,19.2,85.68,0.01,-2.3,2.23,19.3,4.56,-4,217,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T18:45:00Z,0.998,19,85.69,0.01,-2.3,1.66,19.1,3.29,-4.1,213,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T19:00:00Z,0.999,18.9,85.71,0,-2.3,1.65,19,4.13,-4,213,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T19:15:00Z,0.998,18.9,85.71,0,-2.3,1.54,19,4.04,-4,216,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T19:30:00Z,0.998,18.9,85.74,0,-2.3,1.57,19,3.58,-4,221,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T19:45:00Z,0.999,18.9,85.75,0,-2.3,1.25,18.9,2.82,-4,214,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T20:00:00Z,0.998,18.8,85.75,0,-2.3,0.91,18.8,2.02,-4,220,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T20:15:00Z,0.997,18.7,85.77,0.01,-2.3,0.87,18.7,2.46,-4.1,219,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T20:30:00Z,0.996,18.7,85.77,0.01,-2.3,1.21,18.8,2.88,-4.1,218,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T20:45:00Z,0.988,18.8,85.79,0.03,-2.3,1.61,18.9,3.97,-4,222,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T21:00:00Z,0.983,18.9,85.82,0.04,-2.2,1.05,18.9,2.51,-4,217,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T21:15:00Z,0.989,18.8,85.85,0.02,-2.3,1.08,18.9,2.92,-4,226,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T21:30:00Z,0.991,18.8,85.86,0.02,-2.4,0.74,18.8,1.79,-4,223,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T21:45:00Z,0.993,18.6,85.86,0.01,-2.3,0.54,18.7,1.18,-4,214,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T22:00:00Z,0.994,18.5,85.86,0.01,-2.3,0.69,18.6,1.38,-4,215,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-03T22:15:00Z,0.975,18.7,85.85,0.05,-2.2,0.55,18.7,2.04,-4,225,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-03T22:30:00Z,0.928,19.1,85.83,0.16,-2.3,1.05,19.1,2.55,-4,214,0,0,15,453,15,452,0,NA,NA
FB3,MC3,2023-06-03T22:45:00Z,0.882,19.7,85.81,0.27,-2.3,1.03,19.7,2.03,-4,217,0,0,15,452,15,451,0,NA,NA
FB3,MC3,2023-06-03T23:00:00Z,0.873,19.6,85.81,0.29,-2.3,1.57,19.5,2.95,-4,213,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-03T23:15:00Z,0.867,19.8,85.8,0.31,-2.3,1.66,19.7,2.13,-4,219,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-03T23:30:00Z,0.878,19.6,85.79,0.28,-2.3,1.67,19.4,2.57,-4,216,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-03T23:45:00Z,0.893,19.3,85.78,0.24,-2.3,1.77,19.2,2.59,-4.1,216,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T00:00:00Z,0.911,19,85.78,0.2,-2.3,1.26,19.2,2.82,-4,212,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T00:15:00Z,0.92,18.8,85.76,0.17,-2.3,1.27,18.9,1.8,-4.1,212,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T00:30:00Z,0.892,19.4,85.75,0.24,-2.3,0.91,19.2,2.57,-4,219,0,0,15,452,15,451,0,NA,NA
FB3,MC3,2023-06-04T00:45:00Z,0.865,19.6,85.74,0.31,-2.3,1.51,19.4,2.15,-3.9,215,0,0,15,452,15,451,0,NA,NA
FB3,MC3,2023-06-04T01:00:00Z,0.875,19.4,85.72,0.28,-2.3,1.84,19.2,2.4,-4,216,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T01:15:00Z,0.898,19,85.68,0.22,-2.2,1.62,19,2.1,-4.1,212,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T01:30:00Z,0.903,18.9,85.66,0.21,-2.3,1.43,18.9,1.86,-4,210,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T01:45:00Z,0.908,18.4,85.64,0.19,-2.3,1.85,18.4,3.04,-4,211,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T02:00:00Z,0.899,18.7,85.62,0.22,-2.3,1.94,18.6,2.65,-4,212,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T02:15:00Z,0.906,18.6,85.62,0.2,-2.3,1.82,18.6,2.81,-4,211,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T02:30:00Z,0.913,18.8,85.62,0.19,-2.3,2.32,18.7,3.88,-4,214,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T02:45:00Z,0.932,18.6,85.61,0.15,-2.3,1.96,18.5,3.16,-4,213,0,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T03:00:00Z,0.945,18.4,85.62,0.12,-2.3,1.78,18.4,2.65,-3.9,212,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-04T03:15:00Z,0.963,18.1,85.62,0.08,-2.3,1.74,18.2,3.32,-4.1,216,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-04T03:30:00Z,0.984,17.8,85.63,0.03,-2.3,1.33,18,3.33,-4.1,230,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-04T03:45:00Z,0.999,18,85.65,0,-2.2,1.45,18.1,3.69,-4.1,227,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-04T04:00:00Z,0.994,18.2,85.67,0.01,-2.2,0.75,18.2,1.56,-4,219,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-04T04:15:00Z,0.986,18.2,85.67,0.03,-2.3,0.97,18.2,2.1,-4,222,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-04T04:30:00Z,0.982,18.2,85.67,0.04,-2.2,1,18.2,2.18,-4.1,217,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-04T04:45:00Z,0.98,18.2,85.68,0.04,-2.2,0.56,18.2,1.33,-4.1,207,0,0,15,454,15,454,0,NA,NA
FB3,MC3,2023-06-04T05:00:00Z,0.967,18.3,85.68,0.07,-2.2,0.47,18.3,1.46,-4.1,219,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-04T05:15:00Z,0.941,18.5,85.68,0.13,-2.2,0.47,18.4,0.93,-4,227,0,0,15,453,15,453,0,NA,NA
FB3,MC3,2023-06-04T05:30:00Z,0.925,18.7,85.69,0.16,-2.3,0.48,18.6,1.17,-4,237,5.7,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T05:45:00Z,0.93,18.3,85.71,0.15,-2.2,0.89,18.6,1.83,-4.1,217,25.3,0,15,452,15,452,0,NA,NA
FB3,MC3,2023-06-04T06:00:00Z,0.924,18.8,85.71,0.16,-2.2,1.16,19.3,1.91,-4,211,30,0,15,452,15,450,0,NA,NA
FB3,MC3,2023-06-04T06:15:00Z,0.901,19.6,85.72,0.23,-2.2,1.09,20.3,1.66,-4,221,35,0,15,452,7,449,0,NA,NA
