Tree,MC,Timestamp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port5_RH,Port5_VPD,Port5_Temp,Port5_Atmos_pressure,Port2_ATM22_Yaxis,Port2_Gust_speed,Port2_ATM22_temp,Port2_Wind_direction,Port2_ATM22_Xaxis,Port2_Wind_speed,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes_H,Port6_LWS_Count,Port6_LW_minutes
TV2,MC2,2023-06-02T08:45:00Z,1,85.51,0,17.8,1.001,0,18,85.5,0.6,0.99,17.8,269,-4.5,0.26,11.9,15,15,604,15,582,15
TV2,MC2,2023-06-02T09:00:00Z,1,85.52,0,17.9,1,0,18.1,85.51,0.6,1.11,18,260,-4.6,0.32,15,15,15,597,15,565,15
TV2,MC2,2023-06-02T09:15:00Z,1,85.51,0,17.9,0.998,0.01,18.2,85.5,0.6,0.96,18,291,-4.6,0.22,20.9,15,15,588,15,538,15
TV2,MC2,2023-06-02T09:30:00Z,1,85.48,0,18,0.995,0.01,18.2,85.48,0.6,0.65,18,311,-4.6,0.23,31.7,15,15,566,15,501,15
TV2,MC2,2023-06-02T09:45:00Z,1,85.47,0,18,0.988,0.03,18.6,85.46,0.6,0.5,18.2,335,-4.5,0.18,48.9,15,15,558,15,488,15
TV2,MC2,2023-06-02T10:00:00Z,1,85.46,0,18.2,0.973,0.06,18.8,85.45,0.6,0.42,18.4,336,-4.5,0.19,56.2,15,15,568,15,472,15
TV2,MC2,2023-06-02T10:15:00Z,1,85.44,0,18.4,0.955,0.1,19.1,85.43,0.6,0.71,18.7,359,-4.5,0.2,62.6,15,15,520,13,459,15
TV2,MC2,2023-06-02T10:30:00Z,1,85.44,0,18.6,0.947,0.12,19.3,85.43,0.6,1.19,19,270,-4.5,0.34,74.7,15,15,505,0,444,7
TV2,MC2,2023-06-02T10:45:00Z,0.999,85.43,0,19,0.958,0.09,19.3,85.43,0.6,1.19,19.1,286,-4.4,0.29,96.7,15,15,500,0,438,0
TV2,MC2,2023-06-02T11:00:00Z,1.001,85.44,0,19.2,0.958,0.09,19.5,85.44,0.6,0.79,19.4,317,-4.4,0.28,112.6,15,15,501,0,437,0
TV2,MC2,2023-06-02T11:15:00Z,1.001,85.43,0,19.3,0.954,0.11,19.9,85.43,0.6,1.29,19.7,315,-4.4,0.32,137.9,15,15,496,0,435,0
TV2,MC2,2023-06-02T11:30:00Z,1,85.43,0,19.6,0.933,0.16,20.4,85.43,0.6,0.9,20.2,271,-4.3,0.31,159.5,15,15,496,0,434,0
TV2,MC2,2023-06-02T11:45:00Z,1,85.42,0,19.9,0.921,0.19,20.8,85.41,0.5,0.92,20.6,35,-4.4,0.28,173.4,15,15,492,0,432,0
TV2,MC2,2023-06-02T12:00:00Z,0.999,85.4,0,20,0.909,0.22,20.8,85.39,0.6,0.98,20.7,156,-4.3,0.32,163.5,15,15,488,0,433,0
TV2,MC2,2023-06-02T12:15:00Z,1,85.37,0,19.7,0.898,0.25,20.7,85.36,0.6,1.7,20.5,190,-4.3,0.39,171,15,15,483,0,433,0
TV2,MC2,2023-06-02T12:30:00Z,1,85.36,0,19.6,0.902,0.23,20.4,85.36,0.5,1.22,20.4,146,-4.3,0.46,147.6,15,15,473,0,434,0
TV2,MC2,2023-06-02T12:45:00Z,0.999,85.36,0,19.8,0.922,0.18,20.1,85.35,0.6,1.45,20.2,173,-4.3,0.47,149.2,10,15,456,0,434,0
TV2,MC2,2023-06-02T13:00:00Z,0.992,85.33,0.02,20,0.93,0.16,20.1,85.33,0.6,1.88,20.3,141,-4.3,0.54,193,0,15,454,0,433,0
TV2,MC2,2023-06-02T13:15:00Z,0.973,85.32,0.07,20.4,0.926,0.18,20.4,85.31,0.5,2.2,20.6,179,-4.3,0.47,242.6,0,15,453,0,432,0
TV2,MC2,2023-06-02T13:30:00Z,0.955,85.31,0.11,20.6,0.922,0.19,20.4,85.3,0.5,0.94,20.5,110,-4.2,0.31,118.1,0,15,454,0,434,0
TV2,MC2,2023-06-02T13:45:00Z,0.951,85.3,0.12,20.2,0.933,0.15,19.8,85.3,0.6,0.85,20.1,88,-4.2,0.26,61.2,0,15,454,0,436,0
TV2,MC2,2023-06-02T14:00:00Z,0.956,85.28,0.1,19.8,0.941,0.13,19.6,85.28,0.5,1.94,19.9,167,-4.2,0.3,87.7,0,15,454,0,434,0
TV2,MC2,2023-06-02T14:15:00Z,0.955,85.26,0.1,19.9,0.924,0.18,19.9,85.26,0.6,1.44,20,183,-4.2,0.32,113.9,0,15,453,0,433,0
TV2,MC2,2023-06-02T14:30:00Z,0.943,85.25,0.13,20,0.9,0.24,20.2,85.25,0.6,1.69,20.2,204,-4.2,0.43,199.2,0,15,453,0,431,0
TV2,MC2,2023-06-02T14:45:00Z,0.934,85.23,0.16,20.4,0.883,0.29,20.8,85.22,0.6,1.73,20.6,195,-4.2,0.48,385.6,0,15,452,0,428,0
TV2,MC2,2023-06-02T15:00:00Z,0.919,85.2,0.2,21,0.859,0.37,21.6,85.19,0.5,2.07,21.5,189,-4.2,0.31,333.4,0,15,451,0,423,0
TV2,MC2,2023-06-02T15:15:00Z,0.881,85.2,0.3,21.2,0.82,0.47,21.7,85.19,0.5,2.19,21.6,222,-4.1,0.58,164.6,0,15,452,0,423,0
TV2,MC2,2023-06-02T15:30:00Z,0.886,85.19,0.29,21.4,0.82,0.49,22.4,85.18,0.5,1.42,22.4,151,-4.2,0.32,67.6,0,15,452,0,420,0
TV2,MC2,2023-06-02T15:45:00Z,0.885,85.18,0.29,21.6,0.828,0.46,22,85.18,0.5,1.74,21.9,222,-4.2,0.4,193.2,0,15,452,0,422,0
TV2,MC2,2023-06-02T16:00:00Z,0.89,85.2,0.28,21.4,0.849,0.39,21.6,85.19,0.5,1.71,21.5,172,-4.1,0.53,71.6,0,15,452,0,423,0
TV2,MC2,2023-06-02T16:15:00Z,0.903,85.2,0.24,21.2,0.874,0.31,21.1,85.2,0.6,1.9,21.2,178,-4.2,0.37,66.5,0,15,453,0,424,0
TV2,MC2,2023-06-02T16:30:00Z,0.914,85.21,0.21,21,0.895,0.25,20.5,85.21,0.4,1.1,20.7,209,-4.2,0.34,44.5,0,15,453,0,433,0
TV2,MC2,2023-06-02T16:45:00Z,0.928,85.22,0.17,20.4,0.92,0.19,19.9,85.22,0.5,1.42,20.2,229,-4.1,0.28,23.4,0,15,454,0,436,0
TV2,MC2,2023-06-02T17:00:00Z,0.939,85.22,0.14,19.8,0.924,0.17,19.5,85.22,0.5,1.49,19.7,221,-4.2,0.39,22,0,15,454,0,437,0
TV2,MC2,2023-06-02T17:15:00Z,0.942,85.23,0.13,19.3,0.913,0.2,19.4,85.23,0.5,1.3,19.4,235,-4.1,0.29,15.7,0,15,454,0,437,0
TV2,MC2,2023-06-02T17:30:00Z,0.939,85.24,0.14,19.1,0.891,0.25,19.5,85.23,0.5,1.06,19.3,251,-4.2,0.29,13.4,0,15,454,0,438,0
TV2,MC2,2023-06-02T17:45:00Z,0.937,85.25,0.14,19,0.883,0.26,19.5,85.25,0.5,0.74,19.1,259,-4.2,0.25,9.2,0,15,454,0,438,0
TV2,MC2,2023-06-02T18:00:00Z,0.937,85.26,0.14,18.9,0.884,0.26,19.3,85.26,0.6,0.74,18.9,266,-4.1,0.27,4,0,15,454,0,438,0
TV2,MC2,2023-06-02T18:15:00Z,0.938,85.28,0.13,18.7,0.881,0.26,19.2,85.27,0.5,0.64,18.8,261,-4.2,0.26,0,0,15,454,0,439,0
TV2,MC2,2023-06-02T18:30:00Z,0.934,85.29,0.14,18.4,0.879,0.26,18.8,85.29,0.6,0.86,18.5,272,-4.1,0.24,0,0,15,454,0,439,0
TV2,MC2,2023-06-02T18:45:00Z,0.925,85.31,0.16,18.2,0.859,0.31,18.9,85.3,0.5,1.03,18.4,277,-4.2,0.24,0,0,15,454,0,439,0
TV2,MC2,2023-06-02T19:00:00Z,0.925,85.32,0.16,18.1,0.853,0.32,18.9,85.32,0.5,0.78,18.4,268,-4.1,0.27,0,0,15,454,0,438,0
TV2,MC2,2023-06-02T19:15:00Z,0.923,85.35,0.16,18,0.858,0.31,18.7,85.34,0.5,0.45,18.2,285,-4.2,0.16,0,0,15,454,0,439,0
TV2,MC2,2023-06-02T19:30:00Z,0.927,85.36,0.15,17.8,0.874,0.26,18.2,85.36,0.5,0.52,17.9,269,-4.1,0.17,0,0,15,454,0,439,0
TV2,MC2,2023-06-02T19:45:00Z,0.932,85.35,0.14,17.7,0.864,0.29,18.5,85.34,0.6,0.5,18,273,-4.1,0.2,0,0,15,454,0,439,0
TV2,MC2,2023-06-02T20:00:00Z,0.932,85.35,0.14,17.8,0.86,0.3,18.8,85.34,0.5,0.64,18.1,267,-4.1,0.21,0,0,15,454,0,439,0
TV2,MC2,2023-06-02T20:15:00Z,0.935,85.35,0.13,17.9,0.871,0.28,18.6,85.34,0.6,0.59,18.1,261,-4.1,0.2,0,0,15,454,0,440,0
TV2,MC2,2023-06-02T20:30:00Z,0.946,85.35,0.11,17.9,0.897,0.22,18.5,85.34,0.5,0.76,18,265,-4.1,0.23,0,0,15,454,0,440,0
TV2,MC2,2023-06-02T20:45:00Z,0.955,85.36,0.09,17.9,0.906,0.2,18.5,85.35,0.6,0.89,18.1,253,-4.1,0.24,0,0,15,454,0,440,0
TV2,MC2,2023-06-02T21:00:00Z,0.961,85.36,0.08,17.9,0.915,0.18,18.3,85.36,0.6,0.53,18,280,-4,0.19,0,0,15,455,0,441,0
TV2,MC2,2023-06-02T21:15:00Z,0.964,85.38,0.07,17.9,0.917,0.17,18.3,85.38,0.6,0.94,18,266,-4.1,0.25,0,0,15,455,0,441,0
TV2,MC2,2023-06-02T21:30:00Z,0.966,85.39,0.07,17.9,0.921,0.17,18.3,85.38,0.5,1.03,18,242,-4.1,0.29,0,0,15,455,0,441,0
TV2,MC2,2023-06-02T21:45:00Z,0.969,85.39,0.06,17.8,0.93,0.15,18.2,85.39,0.6,0.74,18,247,-4.1,0.3,0,0,15,455,0,441,0
TV2,MC2,2023-06-02T22:00:00Z,0.973,85.39,0.06,17.9,0.936,0.13,18.2,85.38,0.5,1.08,18,253,-4.1,0.33,0,0,15,456,0,443,0
TV2,MC2,2023-06-02T22:15:00Z,0.98,85.39,0.04,17.9,0.951,0.1,18.1,85.39,0.6,1.11,17.9,225,-4.1,0.41,0,0,15,457,0,445,0
TV2,MC2,2023-06-02T22:30:00Z,0.986,85.39,0.03,17.9,0.964,0.07,17.9,85.39,0.5,1.7,17.8,223,-4.1,0.31,0,0,15,457,0,450,1
TV2,MC2,2023-06-02T22:45:00Z,0.989,85.4,0.02,17.8,0.97,0.06,17.7,85.39,0.5,1.02,17.7,239,-4.1,0.3,0,0,15,457,0,455,15
TV2,MC2,2023-06-02T23:00:00Z,0.99,85.39,0.02,17.6,0.972,0.06,17.6,85.38,0.5,0.76,17.6,259,-4.1,0.26,0,0,15,457,0,458,15
TV2,MC2,2023-06-02T23:15:00Z,0.992,85.37,0.02,17.5,0.971,0.06,17.6,85.37,0.5,0.92,17.6,264,-4.1,0.31,0,0,15,457,5,461,15
TV2,MC2,2023-06-02T23:30:00Z,0.993,85.35,0.01,17.4,0.967,0.07,17.6,85.35,0.5,0.97,17.5,256,-4.1,0.28,0,0,15,456,11,458,15
TV2,MC2,2023-06-02T23:45:00Z,0.991,85.35,0.02,17.3,0.945,0.11,17.8,85.34,0.5,1.27,17.7,256,-4.1,0.4,0,0,15,456,0,446,8
TV2,MC2,2023-06-03T00:00:00Z,0.991,85.34,0.02,17.4,0.941,0.12,17.9,85.34,0.5,0.7,17.6,259,-4.1,0.3,0,0,15,456,0,448,0
TV2,MC2,2023-06-03T00:15:00Z,0.992,85.33,0.02,17.6,0.959,0.08,17.7,85.32,0.5,1.25,17.6,246,-4,0.44,0,0,15,457,0,452,5
TV2,MC2,2023-06-03T00:30:00Z,0.993,85.31,0.01,17.5,0.968,0.06,17.5,85.3,0.5,0.99,17.4,248,-4.1,0.26,0,0,15,457,0,456,15
TV2,MC2,2023-06-03T00:45:00Z,0.993,85.3,0.01,17.2,0.96,0.08,17.5,85.3,0.6,1.05,17.5,264,-4.1,0.35,0,0,15,455,0,445,9
TV2,MC2,2023-06-03T01:00:00Z,0.989,85.29,0.02,17.2,0.931,0.14,17.8,85.28,0.6,1.06,17.6,248,-4.1,0.33,0,0,15,455,0,441,0
TV2,MC2,2023-06-03T01:15:00Z,0.98,85.28,0.04,17.2,0.912,0.18,17.9,85.27,0.5,0.98,17.6,259,-4,0.34,0,0,15,455,0,442,0
TV2,MC2,2023-06-03T01:30:00Z,0.972,85.27,0.05,17.2,0.911,0.18,17.9,85.27,0.5,0.71,17.6,264,-4.1,0.26,0,0,15,455,0,441,0
TV2,MC2,2023-06-03T01:45:00Z,0.966,85.27,0.07,17.3,0.909,0.19,18,85.26,0.5,1.07,17.6,263,-4,0.28,0,0,15,455,0,441,0
TV2,MC2,2023-06-03T02:00:00Z,0.963,85.26,0.07,17.3,0.908,0.19,18,85.25,0.5,0.77,17.6,261,-4.1,0.24,0,0,15,455,0,441,0
TV2,MC2,2023-06-03T02:15:00Z,0.962,85.24,0.07,17.4,0.914,0.18,17.9,85.23,0.5,0.89,17.6,266,-4,0.25,0,0,15,455,0,441,0
TV2,MC2,2023-06-03T02:30:00Z,0.969,85.23,0.06,17.4,0.925,0.15,17.8,85.22,0.6,0.91,17.6,269,-4.1,0.25,0,0,15,456,0,442,0
TV2,MC2,2023-06-03T02:45:00Z,0.973,85.21,0.05,17.4,0.933,0.14,17.8,85.21,0.6,0.82,17.6,264,-4.1,0.26,0,0,15,456,0,442,0
TV2,MC2,2023-06-03T03:00:00Z,0.976,85.22,0.05,17.4,0.936,0.13,17.8,85.21,0.5,0.77,17.6,262,-4,0.26,0,0,15,456,0,443,0
TV2,MC2,2023-06-03T03:15:00Z,0.981,85.23,0.04,17.5,0.947,0.11,17.9,85.22,0.4,0.68,17.6,265,-4.1,0.2,0,0,15,456,0,443,0
TV2,MC2,2023-06-03T03:30:00Z,0.983,85.23,0.03,17.6,0.946,0.11,17.9,85.22,0.5,0.62,17.7,268,-4,0.21,0,0,15,456,0,443,0
TV2,MC2,2023-06-03T03:45:00Z,0.983,85.22,0.03,17.4,0.941,0.12,17.7,85.21,0.5,0.71,17.5,267,-4.1,0.19,0,0,15,456,0,442,0
TV2,MC2,2023-06-03T04:00:00Z,0.981,85.22,0.04,17.3,0.93,0.14,17.8,85.22,0.6,0.52,17.5,269,-4,0.16,0,0,15,456,0,442,0
TV2,MC2,2023-06-03T04:15:00Z,0.978,85.23,0.04,17.2,0.932,0.14,17.5,85.22,0.5,0.8,17.2,218,-4.1,0.21,0,0,15,456,0,443,0
TV2,MC2,2023-06-03T04:30:00Z,0.977,85.22,0.05,16.9,0.944,0.11,17,85.21,0.6,0.89,16.8,204,-4,0.28,0,0,15,457,0,445,0
TV2,MC2,2023-06-03T04:45:00Z,0.981,85.22,0.04,16.7,0.953,0.09,16.8,85.21,0.6,0.97,16.7,193,-4,0.23,0,0,15,457,0,450,0
TV2,MC2,2023-06-03T05:00:00Z,0.984,85.22,0.03,16.6,0.961,0.07,16.7,85.21,0.6,0.91,16.5,189,-4.1,0.3,0,0,15,457,0,452,10
TV2,MC2,2023-06-03T05:15:00Z,0.987,85.23,0.02,16.5,0.966,0.06,16.6,85.22,0.5,1.02,16.5,214,-4,0.19,0,0,15,458,0,458,15
TV2,MC2,2023-06-03T05:30:00Z,0.993,85.23,0.01,16.7,0.97,0.06,16.9,85.22,0.6,0.83,16.7,251,-4,0.16,0,0,15,458,1,460,15
TV2,MC2,2023-06-03T05:45:00Z,0.994,85.24,0.01,16.8,0.968,0.06,16.9,85.23,0.5,0.49,16.6,245,-4,0.15,2.7,0,15,458,15,464,15
TV2,MC2,2023-06-03T06:00:00Z,0.996,85.25,0.01,17,0.97,0.06,17.2,85.24,0.6,0.36,17.2,264,-4.1,0.11,14.8,0,15,456,15,462,15
TV2,MC2,2023-06-03T06:15:00Z,0.995,85.26,0.01,17.5,0.964,0.07,17.7,85.26,0.5,0.59,17.7,162,-4,0.19,24.2,0,15,455,2,450,14
TV2,MC2,2023-06-03T06:30:00Z,0.98,85.27,0.04,17.9,0.931,0.15,18.3,85.26,0.5,1.03,18.1,205,-4.1,0.34,97.6,0,15,453,0,438,0
TV2,MC2,2023-06-03T06:45:00Z,0.957,85.27,0.1,19.9,0.92,0.17,18.4,85.27,0.6,0.83,19.5,220,-4,0.29,55.7,0,15,452,0,438,0
TV2,MC2,2023-06-03T07:00:00Z,0.884,85.29,0.29,21.2,0.906,0.21,19.3,85.29,0.6,0.96,19.6,202,-4,0.3,73.8,0,15,452,0,436,0
TV2,MC2,2023-06-03T07:15:00Z,0.844,85.29,0.42,22.2,0.876,0.3,20.3,85.29,0.6,0.6,20.4,260,-4,0.14,46.3,0,15,452,0,434,0
TV2,MC2,2023-06-03T07:30:00Z,0.845,85.31,0.41,21.9,0.835,0.42,21.3,85.3,0.6,0.81,20.2,271,-4,0.31,72.9,0,15,451,0,435,0
TV2,MC2,2023-06-03T07:45:00Z,0.864,85.32,0.35,21.7,0.847,0.38,21,85.32,0.5,1.11,20.2,264,-4,0.39,141.4,0,13,451,0,436,0
TV2,MC2,2023-06-03T08:00:00Z,0.87,85.34,0.34,21.7,0.869,0.32,20.6,85.33,0.5,0.88,20.2,268,-4,0.42,39,0,15,452,0,436,0
TV2,MC2,2023-06-03T08:15:00Z,0.872,85.35,0.32,21.3,0.861,0.34,20.7,85.34,0.5,0.86,20.4,265,-4,0.42,67.6,0,15,452,0,436,0
TV2,MC2,2023-06-03T08:30:00Z,0.893,85.37,0.26,20.8,0.86,0.34,20.8,85.36,0.5,1.31,21,265,-3.9,0.59,116.3,0,15,451,0,436,0
TV2,MC2,2023-06-03T08:45:00Z,0.873,85.36,0.33,21.6,0.867,0.32,20.7,85.36,0.5,1.27,21.2,262,-3.9,0.55,52,0,14,452,0,436,0
TV2,MC2,2023-06-03T09:00:00Z,0.888,85.38,0.28,21.2,0.879,0.29,20.7,85.37,0.4,1.11,21,266,-4,0.48,68.7,0,15,452,0,434,0
TV2,MC2,2023-06-03T09:15:00Z,0.901,85.38,0.25,21.1,0.888,0.27,20.6,85.38,0.5,1.35,21.1,247,-4,0.51,76.5,0,15,452,0,434,0
TV2,MC2,2023-06-03T09:30:00Z,0.899,85.39,0.26,21.5,0.881,0.3,21.3,85.39,0.4,1.64,21.7,191,-4,0.41,84,0,15,452,0,434,0
TV2,MC2,2023-06-03T09:45:00Z,0.888,85.39,0.29,21.5,0.882,0.29,20.8,85.39,0.4,1.78,21.3,250,-4,0.43,106.2,0,15,452,0,434,0
TV2,MC2,2023-06-03T10:00:00Z,0.887,85.39,0.29,21.7,0.875,0.32,21.4,85.39,0.4,1.78,21.5,262,-4,0.46,106.2,0,15,452,0,431,0
TV2,MC2,2023-06-03T10:15:00Z,0.878,85.39,0.33,22.1,0.862,0.36,21.7,85.38,0.4,1.45,22,227,-4,0.43,124,0,15,451,0,431,0
TV2,MC2,2023-06-03T10:30:00Z,0.867,85.39,0.36,22.4,0.865,0.35,21.5,85.38,0.3,1.8,22,238,-3.8,0.56,134.6,0,15,451,0,431,0
TV2,MC2,2023-06-03T10:45:00Z,0.878,85.39,0.32,22.2,0.874,0.32,21.6,85.38,0.4,1.44,21.9,187,-3.9,0.52,100.7,0,15,452,0,434,0
TV2,MC2,2023-06-03T11:00:00Z,0.901,85.39,0.25,21.4,0.902,0.24,20.7,85.39,0.4,1.2,21.2,172,-3.9,0.47,77.6,0,15,452,0,435,0
TV2,MC2,2023-06-03T11:15:00Z,0.92,85.38,0.2,21.3,0.912,0.22,20.9,85.37,0.4,1.04,21.6,201,-3.9,0.39,135.7,0,15,452,0,433,0
TV2,MC2,2023-06-03T11:30:00Z,0.91,85.37,0.23,21.8,0.9,0.26,21.4,85.36,0.4,1.76,21.9,169,-3.9,0.51,148.5,0,15,452,0,434,0
TV2,MC2,2023-06-03T11:45:00Z,0.912,85.36,0.23,21.7,0.906,0.24,21.2,85.36,0.4,1.27,21.8,162,-3.9,0.44,171.4,0,15,451,0,432,0
TV2,MC2,2023-06-03T12:00:00Z,0.901,85.36,0.26,21.9,0.893,0.27,21.4,85.35,0.3,1.27,22,224,-3.9,0.36,99.8,0,15,452,0,435,0
TV2,MC2,2023-06-03T12:15:00Z,0.913,85.35,0.22,21.4,0.913,0.21,20.8,85.34,0.4,1.74,21.4,207,-3.9,0.51,94.7,0,15,452,0,435,0
TV2,MC2,2023-06-03T12:30:00Z,0.928,85.33,0.18,21,0.92,0.19,20.7,85.33,0.4,1.31,21.2,146,-3.9,0.43,54.6,0,15,453,0,436,0
TV2,MC2,2023-06-03T12:45:00Z,0.939,85.32,0.15,20.8,0.928,0.17,20.5,85.31,0.3,1.5,21,147,-3.9,0.43,96.5,0,15,452,0,434,0
TV2,MC2,2023-06-03T13:00:00Z,0.934,85.3,0.16,20.8,0.925,0.18,20.4,85.3,0.3,1.64,20.8,215,-3.9,0.54,70.5,0,15,453,0,436,0
TV2,MC2,2023-06-03T13:15:00Z,0.936,85.27,0.16,21.2,0.92,0.2,21,85.26,0.4,2.13,21.5,193,-3.9,0.53,260,0,15,451,0,433,0
TV2,MC2,2023-06-03T13:30:00Z,0.911,85.26,0.23,21.9,0.898,0.26,21.6,85.26,0.4,1.31,21.9,73,-3.8,0.41,225.8,0,15,451,0,434,0
TV2,MC2,2023-06-03T13:45:00Z,0.909,85.26,0.24,21.7,0.899,0.26,21.3,85.25,0.3,1.28,21.6,201,-3.9,0.33,93.6,0,15,452,0,433,0
TV2,MC2,2023-06-03T14:00:00Z,0.918,85.24,0.21,21.8,0.908,0.24,21.5,85.23,0.4,1.68,21.9,201,-3.8,0.55,215.7,0,15,452,0,431,0
TV2,MC2,2023-06-03T14:15:00Z,0.912,85.21,0.23,22,0.9,0.26,21.8,85.2,0.3,2.17,21.9,122,-3.9,0.64,88.8,0,15,452,0,434,0
TV2,MC2,2023-06-03T14:30:00Z,0.928,85.23,0.19,21.5,0.914,0.22,21.2,85.22,0.3,1.68,21.9,149,-3.8,0.35,69,0,15,452,0,434,0
TV2,MC2,2023-06-03T14:45:00Z,0.926,85.25,0.19,21.5,0.914,0.22,21.2,85.24,0.4,1.37,21.6,132,-3.9,0.45,119.4,0,15,452,0,433,0
TV2,MC2,2023-06-03T15:00:00Z,0.93,85.23,0.18,21.4,0.915,0.22,21.3,85.22,0.4,1.46,21.7,97,-3.9,0.35,81.1,0,15,452,0,433,0
TV2,MC2,2023-06-03T15:15:00Z,0.927,85.21,0.19,21.5,0.91,0.23,21.4,85.21,0.4,1.56,21.6,75,-3.8,0.45,68.1,0,15,452,0,435,0
TV2,MC2,2023-06-03T15:30:00Z,0.928,85.2,0.18,21.3,0.915,0.21,21,85.2,0.4,1.61,21.5,182,-3.8,0.44,60.8,0,15,452,0,435,0
TV2,MC2,2023-06-03T15:45:00Z,0.935,85.21,0.16,21,0.929,0.17,20.6,85.2,0.4,1.47,20.9,134,-3.9,0.52,29.8,0,15,453,0,437,0
TV2,MC2,2023-06-03T16:00:00Z,0.952,85.21,0.12,20.6,0.945,0.13,20.2,85.2,0.4,1.29,20.6,182,-3.9,0.35,13,1,15,462,0,443,0
TV2,MC2,2023-06-03T16:15:00Z,0.963,85.2,0.09,20.2,0.958,0.1,19.8,85.19,0.4,1.34,20.2,164,-3.8,0.38,14.8,9,15,459,0,442,0
TV2,MC2,2023-06-03T16:30:00Z,0.972,85.2,0.07,19.9,0.967,0.08,19.6,85.19,0.4,1.13,19.8,89,-3.8,0.52,14.5,0,15,456,0,439,0
TV2,MC2,2023-06-03T16:45:00Z,0.978,85.21,0.05,19.7,0.97,0.07,19.5,85.21,0.4,0.69,19.8,298,-3.9,0.17,14.6,0,15,455,0,439,0
TV2,MC2,2023-06-03T17:00:00Z,0.979,85.2,0.05,19.6,0.972,0.06,19.3,85.2,0.4,1.33,19.7,204,-3.8,0.34,24.9,0,15,455,0,439,0
TV2,MC2,2023-06-03T17:15:00Z,0.978,85.23,0.05,19.6,0.972,0.06,19.4,85.23,0.4,0.73,19.7,130,-3.9,0.2,16.7,0,15,455,0,439,0
TV2,MC2,2023-06-03T17:30:00Z,0.979,85.25,0.05,19.5,0.972,0.06,19.3,85.24,0.4,0.88,19.5,230,-3.9,0.23,7,0,15,456,0,440,0
TV2,MC2,2023-06-03T17:45:00Z,0.979,85.26,0.05,19.4,0.972,0.06,19.3,85.26,0.3,1.15,19.5,227,-3.8,0.28,6,1,15,463,0,445,0
TV2,MC2,2023-06-03T18:00:00Z,0.982,85.26,0.04,19.4,0.973,0.06,19.2,85.25,0.4,0.71,19.3,174,-4,0.24,0.7,15,15,620,14,571,15
TV2,MC2,2023-06-03T18:15:00Z,0.986,85.3,0.03,19.2,0.976,0.05,19.1,85.3,0.4,0.87,19.1,174,-4.1,0.26,0,15,15,538,15,505,15
TV2,MC2,2023-06-03T18:30:00Z,0.989,85.31,0.02,19.1,0.98,0.04,18.9,85.31,0.4,1.29,19,176,-4,0.26,0,15,15,517,15,502,15
TV2,MC2,2023-06-03T18:45:00Z,0.994,85.31,0.01,19,0.984,0.03,18.8,85.31,0.4,0.67,18.8,208,-4.1,0.26,0,15,15,510,15,501,15
TV2,MC2,2023-06-03T19:00:00Z,0.998,85.33,0.01,18.9,0.989,0.02,18.8,85.33,0.4,0.75,18.8,226,-4.1,0.2,0,15,15,507,15,498,15
TV2,MC2,2023-06-03T19:15:00Z,0.999,85.34,0,18.9,0.99,0.02,18.7,85.34,0.4,1.03,18.7,236,-4.1,0.3,0,15,15,506,15,498,15
TV2,MC2,2023-06-03T19:30:00Z,0.999,85.36,0,18.8,0.991,0.02,18.6,85.36,0.4,0.85,18.6,248,-4.1,0.2,0,15,15,507,15,504,15
TV2,MC2,2023-06-03T19:45:00Z,0.999,85.38,0,18.7,0.991,0.02,18.6,85.37,0.5,1.1,18.6,223,-4.1,0.26,0,15,15,504,15,500,15
TV2,MC2,2023-06-03T20:00:00Z,1,85.38,0,18.5,0.992,0.02,18.4,85.38,0.4,0.85,18.4,245,-4,0.2,0,15,15,508,15,508,15
TV2,MC2,2023-06-03T20:15:00Z,1.001,85.39,0,18.3,0.993,0.01,18.2,85.39,0.5,0.64,18.2,238,-4.1,0.25,0,15,15,507,15,509,15
TV2,MC2,2023-06-03T20:30:00Z,1,85.4,0,18.2,0.993,0.01,18.2,85.4,0.5,1,18.2,242,-4,0.27,0,15,15,503,15,495,15
TV2,MC2,2023-06-03T20:45:00Z,1,85.41,0,18.3,0.992,0.02,18.3,85.41,0.4,0.98,18.3,213,-4.1,0.26,0,15,15,503,15,489,15
TV2,MC2,2023-06-03T21:00:00Z,1,85.44,0,18.3,0.992,0.02,18.4,85.44,0.5,0.86,18.3,202,-4,0.22,0,15,15,505,15,494,15
TV2,MC2,2023-06-03T21:15:00Z,1,85.47,0,18.3,0.99,0.02,18.4,85.46,0.5,0.7,18.3,165,-4.1,0.2,0,15,15,505,15,494,15
TV2,MC2,2023-06-03T21:30:00Z,1.001,85.48,0,18.4,0.99,0.02,18.4,85.47,0.5,0.65,18.4,122,-4.1,0.19,0,15,15,506,15,496,15
TV2,MC2,2023-06-03T21:45:00Z,1,85.48,0,18.3,0.99,0.02,18.2,85.48,0.4,0.19,18.2,301,-4.1,0.08,0,15,15,508,15,506,15
TV2,MC2,2023-06-03T22:00:00Z,1,85.48,0,18.1,0.991,0.02,18,85.48,0.5,0.38,18,263,-4.1,0.16,0,15,15,508,15,510,15
